loan_id,customer_id,branch_id,loan_type,principal,interest_rate,tenure_months,disbursed_date,due_date,status
11215,5517,100,Personal,638445.33,9.99,60,2021-05-18,2028-08-30,Active
11216,837,81,Personal,67759.51,8.31,44,2023-11-15,2027-06-14,Default
11217,4122,59,Home,947549.26,10.19,17,2020-12-10,2027-03-25,Active
11218,12353,88,Home,481521.52,9.74,34,2025-02-21,2028-07-08,Closed
11219,6877,89,Personal,733800.05,10.2,21,2024-12-06,2026-12-02,Default
11220,3483,21,Home,462347.52,8.0,24,2020-11-20,2028-03-20,Default
11221,258,60,Personal,127719.99,9.42,15,2021-12-21,2028-12-06,Closed
11222,12414,7,Home,234786.4,8.5,40,2022-10-05,2028-08-24,Closed
11223,6550,29,Car,470186.22,10.02,55,2021-09-27,2027-10-15,Active
11224,4416,78,Personal,546150.77,10.78,46,2026-02-08,2026-12-19,Default
11225,9172,82,Personal,324578.46,9.45,32,2022-08-10,2027-10-23,Active
11226,7601,5,Home,477044.01,12.04,31,2022-08-19,2028-07-16,Default
11227,7819,11,Personal,437727.21,11.6,36,2023-09-29,2028-06-21,Closed
11228,12993,6,Home,687985.28,8.3,38,2023-07-21,2028-03-18,Closed
11229,13019,34,Car,645271.24,11.08,32,2022-02-20,2027-09-06,Active
11230,980,62,Home,691812.04,10.4,58,2024-01-01,2026-12-27,Active
11231,9110,69,Car,106001.02,10.93,40,2024-01-22,2028-11-09,Default
11232,6806,75,Home,752106.15,8.31,52,2022-05-06,2027-11-01,Active
11233,8540,83,Car,185867.94,12.68,53,2024-04-08,2027-03-08,Active
11234,5272,18,Home,756279.61,11.81,23,2024-08-29,2028-05-31,Default
11235,6885,88,Personal,178046.38,10.36,57,2021-11-14,2026-09-09,Active
11236,14025,93,Personal,164470.28,8.89,51,2024-02-23,2026-10-14,Default
11237,11429,64,Personal,954176.19,11.89,59,2024-06-23,2027-05-15,Active
11238,8300,98,Personal,245185.2,8.02,24,2021-03-25,2028-03-15,Closed
11239,3382,91,Home,371361.61,8.09,19,2023-10-19,2028-04-23,Closed
11240,12189,77,Car,332558.13,11.52,43,2024-04-05,2027-06-04,Active
11241,14612,46,Home,297155.5,10.89,20,2021-11-26,2026-11-26,Closed
11242,11294,73,Car,438998.38,8.47,33,2022-04-27,2028-04-07,Closed
11243,2225,7,Personal,752177.41,9.73,55,2026-04-02,2027-07-10,Default
11244,5939,42,Personal,111615.16,9.92,42,2023-02-23,2026-08-09,Closed
11245,10029,1,Car,196429.16,12.17,56,2021-06-21,2026-12-28,Closed
11246,185,90,Personal,585165.04,8.79,52,2021-07-06,2027-04-27,Closed
11247,9047,72,Car,564072.35,11.83,44,2024-07-21,2028-08-31,Active
11248,3889,35,Car,338804.41,10.29,25,2023-01-18,2027-08-18,Default
11249,6302,79,Personal,380732.24,10.02,46,2025-09-24,2028-09-10,Closed
11250,11437,61,Car,241586.13,8.8,52,2025-10-14,2027-03-18,Active
11251,12594,58,Personal,300428.2,12.52,25,2021-09-08,2028-06-26,Closed
11252,8545,76,Personal,852275.37,8.09,24,2022-02-12,2026-12-15,Active
11253,2674,7,Personal,817974.81,9.42,25,2022-07-12,2027-07-12,Default
11254,9265,82,Car,797293.93,8.76,13,2025-10-12,2027-04-01,Closed
11255,13039,17,Personal,848104.14,9.46,13,2025-01-31,2026-10-11,Default
11256,885,31,Car,348699.37,10.04,46,2021-08-28,2027-04-05,Active
11257,13597,79,Personal,192187.22,10.26,59,2021-09-28,2028-08-23,Closed
11258,4101,93,Car,418664.62,8.47,14,2023-09-15,2026-12-17,Closed
11259,1843,56,Car,414807.74,12.93,53,2023-04-02,2027-09-17,Default
11260,2645,10,Personal,174513.29,11.36,43,2025-02-05,2026-11-05,Closed
11261,6453,29,Home,841696.09,9.92,54,2024-12-23,2026-11-18,Closed
11262,3049,39,Home,201734.17,8.14,35,2024-10-08,2028-12-08,Closed
11263,8476,63,Car,861720.66,10.93,36,2025-08-19,2027-05-16,Default
11264,6868,77,Home,905661.31,12.18,45,2026-03-30,2027-07-07,Active
11265,3460,77,Personal,465419.6,9.34,19,2026-01-01,2026-11-22,Closed
11266,10023,38,Personal,302403.68,9.12,19,2022-04-11,2026-08-12,Closed
11267,250,40,Home,708394.79,8.4,21,2021-04-06,2027-01-29,Active
11268,9727,29,Car,360588.76,10.77,13,2026-01-10,2028-06-20,Active
11269,13408,3,Home,545339.81,8.47,46,2022-04-22,2027-06-07,Default
11270,11886,64,Home,744137.04,9.6,20,2023-06-17,2026-12-18,Active
11271,2929,7,Home,568301.97,12.57,36,2024-08-10,2027-07-01,Default
11272,10111,59,Personal,178512.03,10.99,46,2026-03-08,2027-07-05,Closed
11273,8323,49,Home,976064.39,10.99,12,2021-07-17,2027-04-23,Active
11274,13942,74,Home,949268.47,9.33,59,2025-09-26,2026-12-21,Default
11275,8170,36,Personal,543776.32,11.87,21,2024-09-24,2027-10-07,Default
11276,13765,68,Personal,87584.31,11.58,34,2021-06-10,2028-11-16,Default
11277,11809,38,Home,657051.21,11.05,38,2024-02-18,2027-05-29,Active
11278,8893,88,Personal,50474.97,11.42,20,2025-03-13,2028-08-11,Default
11279,2912,11,Personal,650259.94,12.75,43,2022-12-11,2026-12-07,Default
11280,788,73,Car,295128.44,12.78,35,2025-11-06,2028-04-09,Default
11281,6676,39,Personal,904696.67,12.09,43,2022-12-03,2026-12-01,Active
11282,12405,80,Home,136125.09,8.28,26,2024-05-10,2027-02-22,Closed
11283,9177,39,Car,172463.52,9.74,42,2022-04-01,2026-10-19,Default
11284,2389,10,Personal,161058.48,8.65,40,2024-03-24,2027-08-19,Closed
11285,11091,28,Home,926164.17,9.09,15,2022-09-29,2027-08-22,Closed
11286,8316,36,Home,330854.32,8.03,55,2021-07-13,2028-04-24,Default
11287,5533,84,Car,484227.01,8.86,54,2025-09-16,2028-09-20,Active
11288,2027,57,Personal,334461.49,9.16,35,2022-06-04,2028-09-14,Default
11289,2002,90,Personal,284807.71,9.9,40,2022-12-14,2028-12-16,Closed
11290,13705,3,Car,456137.58,8.65,51,2025-07-14,2028-10-06,Active
11291,3367,27,Car,997838.31,10.87,34,2024-05-28,2027-10-21,Closed
11292,8734,63,Car,464707.94,12.52,35,2022-11-11,2027-04-28,Closed
11293,6713,85,Home,851927.13,8.77,23,2026-01-16,2027-02-04,Active
11294,12302,94,Home,267890.11,12.46,51,2022-09-29,2028-08-03,Default
11295,12775,44,Home,327701.84,9.4,53,2023-02-19,2027-05-14,Default
11296,12196,80,Car,600570.83,11.34,27,2024-02-22,2028-05-10,Default
11297,10152,18,Home,739778.2,9.78,41,2024-12-27,2028-05-06,Default
11298,8637,83,Car,394072.75,9.23,14,2024-11-12,2028-05-01,Active
11299,4844,56,Personal,609391.09,11.91,23,2025-05-26,2028-07-19,Default
11300,962,9,Personal,731174.84,8.02,30,2025-03-11,2026-10-09,Closed
11301,13521,36,Car,218183.89,10.64,23,2024-04-28,2028-08-08,Default
11302,9460,57,Car,829274.92,10.35,14,2022-11-01,2027-02-21,Default
11303,1654,85,Home,113832.45,9.21,28,2023-03-28,2028-11-21,Default
11304,6145,18,Car,213561.96,9.38,12,2021-04-22,2027-12-31,Default
11305,14913,46,Car,654831.03,11.2,23,2022-08-13,2027-03-20,Active
11306,10692,60,Personal,712316.3,11.55,36,2024-08-08,2028-11-04,Default
11307,7348,46,Personal,426906.31,10.39,60,2022-08-12,2028-05-31,Default
11308,12598,31,Car,952951.83,12.54,29,2025-03-12,2027-07-30,Closed
11309,6225,69,Car,754830.26,12.28,50,2023-01-11,2027-05-05,Active
11310,4740,10,Home,982690.19,8.12,49,2021-06-24,2026-08-23,Closed
11311,13213,18,Personal,476172.5,10.93,31,2020-12-02,2028-09-09,Closed
11312,8034,43,Personal,916280.37,8.47,22,2021-11-24,2027-02-17,Default
11313,10454,78,Home,924968.47,12.69,49,2022-07-04,2027-06-24,Default
11314,11286,48,Car,396254.09,8.52,50,2024-10-29,2027-01-11,Closed
11315,5326,37,Personal,771268.27,10.54,26,2024-12-12,2026-09-24,Default
11316,1144,75,Home,617183.86,11.97,25,2025-07-01,2027-03-24,Active
11317,807,56,Personal,629101.87,8.53,48,2022-02-14,2027-03-12,Default
11318,9336,82,Car,81958.59,12.42,12,2023-09-23,2029-01-11,Closed
11319,4217,55,Personal,54006.15,11.89,43,2023-03-14,2028-03-21,Closed
11320,9955,76,Personal,907448.82,11.55,54,2026-03-15,2028-08-09,Active
11321,9360,65,Car,505951.26,8.65,40,2025-03-01,2026-08-02,Active
11322,97,3,Personal,885607.78,12.9,51,2025-09-01,2027-11-25,Active
11323,6789,35,Car,170819.92,8.0,44,2021-06-29,2028-12-14,Default
11324,12478,94,Car,141026.68,12.23,38,2022-06-30,2027-12-10,Active
11325,6134,100,Personal,524135.84,10.06,54,2024-09-05,2028-12-24,Active
11326,4364,61,Car,583987.78,9.65,50,2024-05-09,2028-09-02,Closed
11327,4612,4,Personal,650228.24,10.84,16,2025-07-04,2028-01-09,Default
11328,8619,46,Home,908285.55,10.23,47,2022-01-25,2028-05-31,Closed
11329,11954,19,Home,249112.23,8.01,38,2024-12-19,2028-04-01,Default
11330,10802,17,Home,796983.16,11.74,42,2026-03-29,2028-04-11,Active
11331,9001,76,Home,316488.29,10.67,28,2021-02-21,2026-12-12,Default
11332,6464,68,Personal,570857.13,10.53,14,2025-04-29,2028-05-19,Closed
11333,8224,74,Car,843880.61,10.49,38,2023-02-23,2028-01-28,Default
11334,6196,35,Home,450014.97,12.39,57,2020-12-22,2027-02-03,Active
11335,10464,54,Home,293954.53,10.06,50,2024-07-13,2028-05-07,Default
11336,11665,38,Car,80033.12,10.51,57,2022-11-01,2027-02-24,Default
11337,5321,42,Personal,303956.59,10.7,41,2025-07-09,2027-07-03,Default
11338,145,10,Car,870835.4,12.57,34,2022-07-03,2028-08-18,Default
11339,2033,86,Car,921994.25,8.1,34,2021-05-19,2027-11-23,Default
11340,8149,85,Home,366839.2,10.73,24,2021-09-29,2026-11-29,Active
11341,3045,66,Personal,252949.4,12.86,50,2024-10-01,2027-07-28,Default
11342,12989,71,Car,372718.79,11.18,13,2021-05-16,2027-03-22,Default
11343,2726,58,Home,459365.85,10.48,31,2022-02-20,2028-08-15,Closed
11344,10892,50,Personal,227208.72,8.03,30,2025-04-29,2028-11-18,Active
11345,7627,95,Car,672693.71,8.51,32,2021-05-05,2027-04-27,Active
11346,533,11,Car,479951.62,10.64,16,2022-08-16,2026-12-05,Default
11347,10027,98,Personal,246736.16,8.67,40,2025-07-24,2027-06-25,Closed
11348,2037,98,Personal,463146.04,11.18,52,2023-10-28,2028-04-18,Closed
11349,8341,42,Car,155916.23,9.97,37,2024-08-07,2028-08-29,Default
11350,5924,87,Home,666448.31,8.79,16,2022-06-24,2028-05-17,Closed
11351,6135,42,Car,650393.12,10.32,41,2023-10-18,2028-03-26,Active
11352,10938,36,Car,630689.7,11.25,26,2022-11-17,2026-10-28,Active
11353,8169,18,Personal,588620.02,10.18,35,2025-02-25,2027-03-30,Active
11354,10558,99,Personal,100208.86,12.6,48,2023-01-18,2027-10-25,Active
11355,141,36,Personal,292218.76,9.92,28,2025-08-14,2027-07-15,Default
11356,12579,31,Personal,644545.02,9.12,48,2023-10-02,2027-06-06,Default
11357,14382,18,Car,503205.02,9.89,13,2024-11-25,2027-12-10,Closed
11358,7232,99,Car,861672.9,11.64,15,2025-09-25,2029-01-05,Default
11359,1858,52,Personal,82911.14,11.16,46,2022-02-17,2027-03-29,Active
11360,10512,3,Personal,330240.24,12.08,21,2022-08-28,2028-01-06,Default
11361,1229,53,Personal,782717.09,8.59,23,2022-11-07,2028-12-19,Closed
11362,9661,35,Car,740075.7,8.47,33,2022-10-16,2027-07-19,Default
11363,6634,68,Home,133869.0,11.67,17,2025-05-31,2028-01-14,Closed
11364,2223,83,Personal,493631.87,12.2,60,2022-07-01,2027-10-09,Active
11365,2420,3,Car,353110.79,11.58,22,2020-11-21,2026-08-28,Active
11366,10843,84,Personal,459892.41,12.26,35,2023-03-04,2027-08-10,Active
11367,440,70,Personal,716436.51,9.25,15,2025-10-31,2028-11-02,Active
11368,12923,60,Car,282503.47,8.84,55,2024-01-02,2027-11-02,Active
11369,13402,4,Car,843861.01,9.19,56,2021-03-20,2026-08-07,Default
11370,14421,97,Home,454708.02,10.27,28,2024-02-04,2028-06-10,Default
11371,5685,50,Home,980357.96,8.24,59,2022-09-16,2028-02-29,Active
11372,14919,7,Car,677799.02,11.74,36,2022-11-15,2028-02-02,Active
11373,4283,82,Personal,139080.04,11.11,20,2025-11-06,2026-12-13,Default
11374,8659,4,Personal,187594.33,10.02,48,2025-10-07,2027-07-20,Closed
11375,4454,99,Car,971928.13,11.03,58,2024-02-26,2028-09-24,Default
11376,4571,59,Home,893570.75,10.1,24,2023-02-08,2028-10-09,Closed
11377,8256,65,Home,101299.89,12.84,57,2024-09-18,2026-12-02,Closed
11378,12614,68,Car,931981.22,11.91,59,2023-04-26,2026-12-13,Default
11379,10303,32,Home,677109.33,8.34,53,2026-02-10,2027-05-28,Active
11380,3874,31,Personal,409538.81,11.04,41,2020-12-02,2028-02-20,Active
11381,5035,67,Home,804250.62,9.47,35,2023-09-26,2028-05-29,Default
11382,6354,51,Home,229254.41,8.05,23,2025-06-30,2028-01-30,Closed
11383,7895,31,Home,109039.16,12.82,43,2024-02-27,2028-07-16,Active
11384,5510,13,Car,466987.16,11.02,41,2021-11-08,2027-09-05,Default
11385,2667,53,Car,810665.51,8.98,40,2021-03-12,2027-08-25,Closed
11386,1114,43,Personal,799214.05,11.3,52,2023-04-02,2026-11-01,Active
11387,8503,75,Car,363738.75,8.39,14,2025-11-05,2028-03-31,Closed
11388,12375,68,Home,196045.93,8.26,41,2026-03-30,2027-11-21,Closed
11389,14856,79,Home,130711.4,10.42,38,2022-02-04,2026-09-02,Closed
11390,9188,47,Car,915961.8,10.76,51,2022-02-12,2027-08-11,Active
11391,10805,100,Car,486195.88,12.64,49,2026-04-07,2028-05-02,Active
11392,3690,63,Home,60273.0,12.12,22,2021-03-15,2027-09-27,Active
11393,2994,100,Home,971344.27,9.52,35,2021-05-06,2026-08-19,Closed
11394,299,45,Personal,630264.93,12.39,41,2021-03-13,2026-12-17,Active
11395,1047,44,Car,441200.06,10.49,36,2023-02-08,2027-09-09,Closed
11396,8839,34,Personal,422925.58,11.92,48,2022-06-08,2027-12-03,Active
11397,3980,78,Personal,303620.27,9.75,17,2022-02-15,2028-03-27,Closed
11398,9453,8,Personal,130848.24,12.96,40,2022-04-15,2028-08-15,Active
11399,9704,65,Personal,139922.3,10.83,45,2022-12-11,2027-03-17,Default
11400,13241,5,Car,665121.59,8.69,40,2024-09-26,2026-11-19,Default
11401,3195,94,Personal,284391.9,9.43,56,2021-09-17,2029-01-05,Active
11402,12589,20,Car,69061.7,8.17,30,2025-07-17,2027-10-22,Default
11403,14416,31,Home,412278.31,10.91,31,2023-03-02,2028-04-22,Closed
11404,10259,91,Car,539026.97,8.54,27,2023-11-24,2027-05-06,Closed
11405,12247,21,Car,667349.67,11.28,43,2023-04-12,2027-10-02,Closed
11406,6592,66,Car,686379.59,10.81,54,2025-05-21,2026-12-18,Default
11407,5310,74,Home,569271.73,8.41,53,2021-09-17,2027-06-27,Default
11408,10228,50,Car,453069.64,9.43,53,2025-06-06,2027-05-23,Active
11409,9869,55,Home,839214.32,8.68,29,2023-04-25,2028-03-08,Active
11410,12817,77,Home,157710.35,12.31,13,2025-04-24,2028-09-15,Closed
11411,12462,67,Personal,688439.78,12.73,40,2025-06-18,2027-12-06,Closed
11412,11005,46,Personal,224210.32,12.06,21,2026-04-16,2026-08-15,Active
11413,5696,27,Personal,871206.48,11.49,29,2024-08-12,2028-03-05,Closed
11414,12251,51,Personal,955847.52,11.14,29,2022-10-23,2027-08-11,Closed
11415,7453,49,Personal,673441.75,8.22,19,2022-10-26,2028-11-15,Active
11416,13909,27,Car,865381.6,8.43,15,2021-11-22,2028-05-13,Closed
11417,4750,74,Personal,622149.85,8.19,55,2025-11-10,2026-10-28,Active
11418,4726,65,Personal,71575.08,8.22,57,2024-02-29,2028-05-08,Closed
11419,13847,57,Personal,728753.37,8.41,15,2025-09-18,2028-08-21,Default
11420,4397,13,Home,184408.11,10.2,48,2025-01-30,2027-11-25,Default
11421,550,6,Car,822323.97,8.01,43,2023-09-06,2027-08-06,Default
11422,8034,72,Personal,320123.39,11.94,27,2024-09-02,2028-08-26,Active
11423,9726,49,Personal,795296.46,8.73,45,2022-09-22,2029-01-03,Active
11424,6586,6,Car,464923.54,10.71,39,2026-01-02,2028-08-24,Active
11425,2302,80,Personal,277487.5,9.63,49,2021-08-09,2026-12-16,Default
11426,14527,24,Car,736292.45,12.53,12,2026-03-27,2026-10-26,Active
11427,14501,15,Personal,542430.41,12.19,57,2024-06-03,2027-07-24,Default
11428,3584,71,Car,319095.9,11.7,12,2026-01-14,2027-11-11,Default
11429,14972,48,Home,685916.13,9.35,31,2021-03-29,2028-12-25,Default
11430,1360,84,Car,263794.58,10.86,12,2022-12-20,2028-07-06,Default
11431,5599,1,Home,493021.56,8.32,54,2024-10-08,2027-05-08,Active
11432,11345,11,Personal,240023.45,9.26,36,2023-06-01,2027-07-08,Closed
11433,11873,1,Car,321467.6,10.59,46,2021-05-31,2027-11-28,Active
11434,2393,69,Home,785834.58,12.45,41,2024-02-19,2028-07-21,Closed
11435,1312,64,Personal,605296.3,12.41,26,2024-09-28,2027-02-19,Default
11436,209,84,Personal,433040.71,12.79,41,2025-08-28,2028-03-04,Default
11437,12744,6,Personal,371281.67,12.68,16,2021-07-09,2026-11-19,Active
11438,11949,17,Car,242675.38,10.84,46,2025-09-02,2027-06-10,Default
11439,11888,67,Car,345862.74,9.82,35,2026-01-01,2027-09-30,Closed
11440,974,99,Car,576199.38,9.39,31,2022-09-08,2026-11-26,Default
11441,793,23,Personal,237864.61,8.52,24,2020-12-06,2026-10-06,Default
11442,3983,2,Home,984845.91,11.36,57,2022-08-20,2027-07-07,Closed
11443,4782,52,Car,354702.47,9.39,15,2021-01-18,2027-08-13,Closed
11444,978,36,Personal,259058.0,12.73,32,2020-12-22,2028-01-24,Default
11445,3997,49,Personal,657782.2,12.09,35,2023-02-24,2027-06-03,Active
11446,4027,55,Home,695771.34,13.0,14,2025-11-15,2028-08-08,Closed
11447,6531,63,Car,685983.93,9.69,50,2025-01-13,2028-02-11,Active
11448,128,77,Personal,682062.45,11.46,32,2022-10-12,2028-12-06,Closed
11449,5626,53,Car,559203.25,12.96,45,2025-01-25,2028-04-25,Active
11450,14688,19,Personal,426706.73,10.9,59,2026-04-17,2028-09-06,Closed
11451,592,60,Home,672653.3,12.22,30,2025-12-17,2027-12-24,Closed
11452,8136,97,Personal,883268.57,9.05,19,2026-04-22,2028-03-26,Default
11453,2572,82,Personal,241962.36,10.09,40,2023-05-08,2028-01-26,Default
11454,7755,30,Home,737261.57,10.46,12,2024-01-12,2028-08-10,Default
11455,3183,51,Personal,833691.82,10.32,14,2024-10-26,2028-12-16,Default
11456,123,57,Personal,267619.81,11.34,36,2021-05-30,2027-06-24,Default
11457,13332,69,Car,527733.47,10.99,32,2022-07-09,2027-02-16,Active
11458,11634,84,Home,137574.57,11.22,53,2021-11-26,2028-12-12,Active
11459,4507,79,Car,198713.74,12.33,59,2023-04-24,2027-07-01,Active
11460,11669,74,Home,386285.19,8.77,40,2021-02-23,2028-08-29,Default
11461,12586,34,Personal,707046.15,8.65,22,2024-05-26,2028-03-08,Active
11462,8700,24,Home,182362.93,10.98,44,2025-05-27,2028-06-18,Default
11463,1694,34,Personal,750471.07,10.71,37,2021-10-03,2029-01-15,Active
11464,5903,78,Car,242834.45,11.87,20,2021-11-17,2028-02-15,Default
11465,13849,70,Car,146705.93,11.5,18,2021-03-21,2028-10-07,Closed
11466,110,41,Car,744559.99,12.34,56,2022-06-09,2027-12-28,Active
11467,5995,66,Home,176966.85,9.1,50,2021-08-27,2027-06-24,Default
11468,9282,34,Car,613697.62,8.24,19,2026-03-03,2027-07-02,Active
11469,14398,84,Car,801005.6,9.36,23,2023-09-12,2027-07-27,Active
11470,8384,10,Personal,871172.53,8.98,55,2023-09-14,2027-04-28,Closed
11471,6093,11,Home,650582.02,12.98,35,2021-03-21,2028-05-15,Active
11472,12324,79,Personal,978338.17,10.12,15,2025-03-07,2028-06-12,Active
11473,12263,72,Personal,786811.39,8.13,26,2025-08-24,2028-07-19,Default
11474,6778,49,Home,425388.73,8.11,14,2023-11-18,2027-11-11,Default
11475,7904,9,Personal,178690.06,12.27,35,2026-02-25,2028-04-19,Active
11476,10048,27,Car,428327.6,11.09,43,2024-12-04,2026-12-13,Closed
11477,12711,48,Personal,694742.29,10.26,24,2025-09-08,2028-05-31,Active
11478,227,86,Car,106934.2,8.39,14,2024-11-01,2027-03-02,Default
11479,7117,17,Home,789937.27,12.24,52,2026-01-11,2028-07-29,Active
11480,1031,30,Home,355694.48,12.75,41,2021-12-10,2028-02-17,Closed
11481,8624,3,Personal,483071.84,11.11,46,2021-10-15,2028-10-19,Closed
11482,7779,20,Personal,685576.26,10.44,56,2023-01-12,2026-12-07,Default
11483,6423,7,Home,115629.61,8.39,30,2023-10-04,2028-07-13,Closed
11484,3391,92,Home,566120.01,9.39,49,2023-01-16,2028-08-07,Default
11485,8822,72,Car,610483.88,8.98,25,2026-03-08,2028-04-18,Closed
11486,7353,91,Personal,684850.93,8.39,20,2021-07-27,2028-08-11,Active
11487,1917,82,Home,941498.12,10.42,38,2022-06-07,2027-01-13,Closed
11488,10876,70,Car,144380.96,9.58,46,2024-08-09,2027-11-20,Default
11489,13533,41,Car,342519.43,8.06,28,2025-04-12,2028-05-24,Default
11490,5768,29,Home,864281.17,8.33,30,2026-04-13,2028-01-07,Default
11491,12145,73,Car,798207.37,11.53,13,2024-09-28,2028-12-19,Closed
11492,6983,24,Personal,701331.08,12.97,32,2023-02-23,2027-02-07,Active
11493,8813,40,Car,574105.33,11.7,34,2025-06-05,2028-02-11,Default
11494,438,51,Car,601138.89,8.64,57,2021-09-23,2028-06-25,Active
11495,14060,37,Personal,837576.54,8.25,51,2023-01-07,2028-11-10,Active
11496,8415,89,Personal,899886.02,10.1,19,2025-10-27,2026-11-23,Closed
11497,12336,38,Car,784541.13,8.16,39,2020-11-24,2027-01-03,Active
11498,8498,62,Home,876155.13,11.27,44,2025-01-23,2028-10-18,Closed
11499,3106,24,Car,532151.72,8.1,27,2023-04-13,2027-06-15,Closed
11500,4658,96,Car,316749.21,11.07,47,2022-05-30,2027-06-13,Closed
11501,12651,32,Car,424180.2,8.49,59,2021-03-31,2027-08-13,Closed
11502,6118,60,Car,826969.18,12.73,33,2022-07-13,2027-10-18,Closed
11503,11000,94,Personal,218724.34,9.29,48,2023-12-06,2026-10-23,Closed
11504,14184,85,Home,488569.26,10.41,48,2024-08-25,2026-09-12,Active
11505,2317,23,Personal,936916.82,8.38,31,2021-08-12,2028-08-17,Closed
11506,2477,59,Car,593650.49,8.46,30,2025-05-27,2027-04-06,Active
11507,10190,24,Personal,433791.47,9.8,56,2023-04-25,2026-10-05,Closed
11508,2124,11,Personal,494741.43,12.51,53,2022-05-22,2027-11-04,Closed
11509,13022,87,Personal,523327.35,8.94,22,2022-07-15,2028-10-29,Active
11510,11316,94,Car,380794.05,10.64,20,2022-03-31,2028-04-24,Closed
11511,10079,27,Personal,604235.86,12.08,19,2022-10-24,2028-10-21,Closed
11512,14910,58,Personal,897388.22,11.35,26,2023-11-26,2026-09-02,Closed
11513,13343,15,Home,850515.07,12.06,22,2026-03-03,2027-09-19,Closed
11514,3560,25,Car,373069.72,9.89,34,2021-10-29,2028-05-18,Closed
11515,1253,95,Personal,926820.19,9.29,23,2022-04-18,2027-11-02,Default
11516,14862,15,Car,850295.1,8.9,58,2022-04-25,2028-08-18,Closed
11517,1314,93,Personal,934027.16,11.39,17,2022-05-07,2027-09-24,Default
11518,5330,94,Home,533893.8,12.76,30,2024-03-10,2028-12-12,Active
11519,2210,87,Home,964572.21,9.12,35,2026-03-02,2027-08-19,Default
11520,13196,42,Personal,929285.37,12.84,56,2022-06-24,2028-02-21,Active
11521,5881,34,Car,180085.75,12.8,25,2025-12-14,2027-07-20,Default
11522,8070,4,Home,735941.23,11.59,43,2025-09-25,2028-01-23,Closed
11523,8206,20,Home,402450.92,10.79,41,2021-12-03,2027-04-17,Closed
11524,9199,59,Car,550569.62,8.95,47,2022-01-10,2028-06-06,Closed
11525,6095,59,Car,754468.39,11.37,30,2022-01-20,2027-01-19,Active
