transaction_id,account_id,transaction_type,amount,balance_after,transaction_date,channel,merchant,description
13165,4540,Credit,3582.41,270938.75,2025-08-05 06:02:32.578452,Branch,Merchant_42,Transaction_13165
13166,7872,Debit,3743.61,451989.81,2024-06-25 06:02:32.578455,UPI,,Transaction_13166
13167,12857,Credit,130.4,80156.25,2021-09-11 06:02:32.578458,Branch,Merchant_317,Transaction_13167
13168,927,Debit,8830.16,415362.16,2023-01-12 06:02:32.578462,Branch,Merchant_376,Transaction_13168
13169,239,Debit,8761.96,238131.53,2021-01-15 06:02:32.578465,Online,Merchant_1,Transaction_13169
13170,11058,Credit,7694.4,333893.4,2023-12-21 06:02:32.578471,Online,Merchant_138,Transaction_13170
13171,7912,Credit,3624.6,356476.79,2024-02-13 06:02:32.578475,ATM,Merchant_24,Transaction_13171
13172,12482,Debit,278.28,144868.06,2024-08-02 06:02:32.578478,Branch,Merchant_47,Transaction_13172
13173,2389,Credit,796.69,407685.25,2025-09-28 06:02:32.578482,Online,Merchant_406,Transaction_13173
13174,3634,Debit,3458.01,412416.17,2020-11-14 06:02:32.578485,Online,Merchant_361,Transaction_13174
13175,13851,Credit,4559.31,29367.56,2026-03-28 06:02:32.578489,Branch,Merchant_86,Transaction_13175
13176,4093,Credit,8276.95,181712.22,2023-08-30 06:02:32.578492,Online,Merchant_14,Transaction_13176
13177,6916,Debit,6779.76,145386.5,2025-12-24 06:02:32.578495,UPI,Merchant_132,Transaction_13177
13178,13590,Debit,1227.48,420787.36,2023-07-22 06:02:32.578499,Branch,Merchant_334,Transaction_13178
13179,13442,Debit,7718.32,208653.2,2021-03-16 06:02:32.578506,Online,Merchant_343,Transaction_13179
13180,7459,Credit,5252.14,192853.22,2023-11-06 06:02:32.578513,Online,,Transaction_13180
13181,14687,Debit,4858.58,410265.26,2023-09-14 06:02:32.578518,Branch,Merchant_205,Transaction_13181
13182,12067,Credit,9784.03,265819.09,2022-04-22 06:02:32.578521,ATM,Merchant_22,Transaction_13182
13183,1898,Debit,2877.19,123306.42,2021-02-13 06:02:32.578524,UPI,Merchant_160,Transaction_13183
13184,8836,Credit,3520.41,304570.53,2020-11-15 06:02:32.578528,Online,Merchant_2,Transaction_13184
13185,10173,Credit,9169.34,144050.82,2025-07-14 06:02:32.578531,Branch,Merchant_344,Transaction_13185
13186,8666,Debit,9680.13,340705.28,2023-04-19 06:02:32.578534,UPI,Merchant_295,Transaction_13186
13187,1176,Debit,5600.32,395837.09,2022-04-24 06:02:32.578537,UPI,Merchant_283,Transaction_13187
13188,7270,Credit,504.11,412720.06,2024-02-22 06:02:32.578541,UPI,Merchant_75,Transaction_13188
13189,13134,Debit,4428.43,213918.13,2023-12-25 06:02:32.578544,UPI,Merchant_438,Transaction_13189
13190,14102,Debit,6777.36,363516.49,2022-04-03 06:02:32.578548,Branch,Merchant_227,Transaction_13190
13191,10581,Credit,9263.69,266787.58,2023-12-20 06:02:32.578551,Branch,Merchant_382,Transaction_13191
13192,9935,Debit,685.27,37915.6,2024-03-02 06:02:32.578554,ATM,,Transaction_13192
13193,7257,Credit,4445.5,30213.98,2021-03-07 06:02:32.578557,UPI,Merchant_248,Transaction_13193
13194,7471,Debit,5694.84,429713.92,2023-05-30 06:02:32.578560,ATM,,Transaction_13194
13195,6378,Debit,2829.89,230289.64,2026-03-23 06:02:32.578566,UPI,Merchant_430,Transaction_13195
13196,3897,Credit,5620.57,4998.84,2025-08-30 06:02:32.578570,Branch,Merchant_123,Transaction_13196
13197,14997,Debit,825.94,234250.58,2023-10-26 06:02:32.578573,Online,Merchant_279,Transaction_13197
13198,7929,Credit,56.98,339313.93,2025-09-08 06:02:32.578579,UPI,Merchant_89,Transaction_13198
13199,6136,Credit,597.15,107746.75,2021-11-07 06:02:32.578582,Branch,Merchant_480,Transaction_13199
13200,6436,Debit,9169.14,230758.43,2022-07-16 06:02:32.578585,UPI,,Transaction_13200
13201,12335,Debit,9469.49,185071.46,2024-12-22 06:02:32.578588,ATM,Merchant_97,Transaction_13201
13202,239,Credit,1045.36,39210.34,2024-11-12 06:02:32.578594,UPI,Merchant_371,Transaction_13202
13203,6052,Credit,8009.7,227770.06,2022-01-26 06:02:32.578597,UPI,Merchant_255,Transaction_13203
13204,14064,Debit,7077.0,234108.69,2022-11-10 06:02:32.578601,Branch,Merchant_137,Transaction_13204
13205,10498,Debit,2152.21,410766.19,2025-10-19 06:02:32.578604,UPI,,Transaction_13205
13206,1925,Credit,2757.14,65428.55,2026-03-06 06:02:32.578607,ATM,Merchant_138,Transaction_13206
13207,2498,Credit,7320.6,393163.16,2023-04-30 06:02:32.578611,ATM,Merchant_139,Transaction_13207
13208,14979,Debit,860.9,398067.89,2022-06-16 06:02:32.578616,Online,Merchant_324,Transaction_13208
13209,12926,Credit,4840.84,329590.8,2021-07-02 06:02:32.578620,Online,Merchant_120,Transaction_13209
13210,467,Credit,1914.1,286425.51,2025-07-20 06:02:32.578623,ATM,Merchant_103,Transaction_13210
13211,5242,Credit,2931.28,414241.93,2026-01-03 06:02:32.578626,ATM,Merchant_332,Transaction_13211
13212,8748,Debit,6611.1,363057.24,2023-07-19 06:02:32.578630,UPI,Merchant_356,Transaction_13212
13213,9525,Debit,2685.35,131139.97,2022-03-27 06:02:32.578633,Branch,Merchant_305,Transaction_13213
13214,794,Credit,496.91,497291.25,2025-05-27 06:02:32.578636,UPI,Merchant_470,Transaction_13214
13215,3636,Credit,9265.72,218678.52,2023-08-02 06:02:32.578639,Branch,Merchant_1,Transaction_13215
13216,846,Credit,829.6,460803.64,2023-12-29 06:02:32.578646,ATM,Merchant_435,Transaction_13216
13217,3650,Debit,9906.9,67670.4,2021-03-15 06:02:32.578651,Branch,,Transaction_13217
13218,716,Debit,868.74,483396.83,2026-01-15 06:02:32.578654,UPI,Merchant_478,Transaction_13218
13219,5010,Debit,4411.26,16485.06,2025-01-15 06:02:32.578657,Branch,Merchant_267,Transaction_13219
13220,6014,Credit,7910.25,1004.62,2022-01-14 06:02:32.578661,Online,Merchant_254,Transaction_13220
13221,13365,Credit,4264.7,184576.26,2023-04-25 06:02:32.578664,ATM,,Transaction_13221
13222,199,Credit,3218.31,298229.85,2023-04-24 06:02:32.578667,Branch,Merchant_59,Transaction_13222
13223,11947,Credit,192.39,469661.4,2021-11-21 06:02:32.578670,Branch,Merchant_267,Transaction_13223
13224,8870,Credit,5513.06,288003.84,2024-08-24 06:02:32.578674,UPI,Merchant_90,Transaction_13224
13225,5710,Debit,6534.08,368421.78,2022-07-14 06:02:32.578678,UPI,,Transaction_13225
13226,13317,Debit,9210.16,105878.39,2024-09-09 06:02:32.578680,UPI,Merchant_93,Transaction_13226
13227,3599,Debit,1020.15,315025.94,2024-09-19 06:02:32.578683,UPI,Merchant_253,Transaction_13227
13228,9232,Debit,7765.18,187110.12,2022-01-16 06:02:32.578687,UPI,Merchant_150,Transaction_13228
13229,3050,Debit,2439.55,346764.52,2024-05-04 06:02:32.578690,UPI,Merchant_238,Transaction_13229
13230,3583,Debit,3387.08,156931.0,2022-09-15 06:02:32.578695,Branch,,Transaction_13230
13231,9458,Debit,7092.24,6994.29,2024-03-25 06:02:32.578699,ATM,Merchant_25,Transaction_13231
13232,2078,Debit,5408.93,441334.04,2023-01-15 06:02:32.578704,Branch,Merchant_62,Transaction_13232
13233,1585,Debit,1749.2,48661.59,2025-05-02 06:02:32.578708,Branch,Merchant_473,Transaction_13233
13234,3444,Credit,4269.92,63910.9,2024-05-04 06:02:32.578716,ATM,Merchant_375,Transaction_13234
13235,3756,Credit,2681.36,362981.6,2024-04-19 06:02:32.578719,ATM,Merchant_135,Transaction_13235
13236,7064,Credit,6739.56,395768.7,2020-12-21 06:02:32.578723,UPI,Merchant_262,Transaction_13236
13237,13620,Credit,1128.04,161982.16,2024-06-05 06:02:32.578726,Branch,Merchant_103,Transaction_13237
13238,8311,Credit,1802.61,108200.3,2022-04-09 06:02:32.578730,UPI,Merchant_152,Transaction_13238
13239,9472,Credit,4185.96,342518.99,2022-05-05 06:02:32.578734,Branch,Merchant_328,Transaction_13239
13240,11373,Debit,5909.76,309545.88,2023-09-03 06:02:32.578737,ATM,Merchant_355,Transaction_13240
13241,3301,Debit,2972.86,134729.37,2021-01-01 06:02:32.578741,UPI,Merchant_348,Transaction_13241
13242,13819,Debit,9103.09,50091.85,2021-10-02 06:02:32.578744,UPI,Merchant_391,Transaction_13242
13243,4568,Credit,3368.47,396217.72,2024-02-10 06:02:32.578748,Online,,Transaction_13243
13244,6107,Credit,5794.87,77580.82,2026-04-14 06:02:32.578751,UPI,Merchant_26,Transaction_13244
13245,11997,Debit,9969.47,2656.97,2023-11-02 06:02:32.578754,Branch,,Transaction_13245
13246,5223,Debit,6949.64,198597.41,2021-01-08 06:02:32.578757,ATM,Merchant_405,Transaction_13246
13247,1798,Credit,5271.28,482935.02,2021-02-02 06:02:32.578761,ATM,,Transaction_13247
13248,7522,Credit,2919.95,112345.55,2021-12-15 06:02:32.578764,Branch,Merchant_111,Transaction_13248
13249,10680,Debit,1458.41,477029.78,2022-02-14 06:02:32.578767,UPI,Merchant_68,Transaction_13249
13250,2938,Debit,3722.16,277880.02,2025-12-17 06:02:32.578771,Online,,Transaction_13250
13251,14495,Debit,9562.25,371907.42,2021-08-13 06:02:32.578774,Branch,Merchant_187,Transaction_13251
13252,7965,Debit,7600.48,154608.32,2026-01-26 06:02:32.578778,ATM,Merchant_61,Transaction_13252
13253,763,Credit,3733.16,389149.04,2021-04-23 06:02:32.578783,UPI,Merchant_226,Transaction_13253
13254,13906,Debit,2425.94,186053.39,2022-10-05 06:02:32.578787,Online,Merchant_300,Transaction_13254
13255,11550,Debit,5556.61,347946.66,2025-09-06 06:02:32.578790,Online,Merchant_5,Transaction_13255
13256,11597,Credit,3594.39,318057.06,2023-07-09 06:02:32.578795,Branch,Merchant_212,Transaction_13256
13257,3662,Credit,5921.86,39929.9,2024-02-28 06:02:32.578798,Branch,,Transaction_13257
13258,395,Credit,5509.32,201619.01,2023-01-08 06:02:32.578801,Branch,,Transaction_13258
13259,6525,Debit,8575.86,178230.12,2021-09-30 06:02:32.578804,Branch,,Transaction_13259
13260,244,Debit,7502.98,132105.78,2021-06-08 06:02:32.578808,Online,Merchant_321,Transaction_13260
13261,3438,Credit,3963.57,161104.18,2025-11-06 06:02:32.578811,ATM,Merchant_28,Transaction_13261
13262,790,Debit,4872.35,251148.26,2024-09-22 06:02:32.578815,Online,,Transaction_13262
13263,3110,Credit,7729.38,284371.0,2023-08-02 06:02:32.578818,ATM,Merchant_188,Transaction_13263
13264,2631,Credit,5788.89,464178.05,2026-03-19 06:02:32.578822,UPI,Merchant_258,Transaction_13264
13265,8265,Debit,5611.51,335322.07,2025-07-20 06:02:32.578826,Online,Merchant_156,Transaction_13265
13266,4454,Debit,637.29,214638.58,2023-11-07 06:02:32.578833,ATM,Merchant_222,Transaction_13266
13267,1530,Credit,5087.7,132965.24,2023-04-09 06:02:32.578836,ATM,,Transaction_13267
13268,5075,Debit,4589.38,446593.8,2021-07-12 06:02:32.578839,ATM,Merchant_337,Transaction_13268
13269,11149,Credit,3886.8,217119.91,2026-03-30 06:02:32.578842,Branch,Merchant_273,Transaction_13269
13270,9659,Debit,2016.74,447489.18,2022-11-18 06:02:32.578846,ATM,,Transaction_13270
13271,13736,Credit,2983.14,283361.52,2025-06-21 06:02:32.578851,UPI,Merchant_468,Transaction_13271
13272,1302,Debit,1317.78,99003.25,2022-02-05 06:02:32.578854,Branch,Merchant_171,Transaction_13272
13273,4167,Credit,7015.21,448246.42,2021-05-26 06:02:32.578857,ATM,,Transaction_13273
13274,10407,Debit,4035.22,479268.09,2023-07-10 06:02:32.578860,Online,Merchant_85,Transaction_13274
13275,14816,Debit,6266.34,386080.57,2023-10-09 06:02:32.578864,UPI,Merchant_453,Transaction_13275
13276,10979,Debit,9415.15,346477.36,2025-04-22 06:02:32.578867,UPI,Merchant_489,Transaction_13276
13277,9786,Credit,6721.99,21344.04,2025-09-25 06:02:32.578870,UPI,Merchant_492,Transaction_13277
13278,8453,Credit,2343.27,240362.26,2025-10-11 06:02:32.578874,Online,Merchant_8,Transaction_13278
13279,3213,Credit,3944.62,405835.31,2022-07-12 06:02:32.578877,Online,,Transaction_13279
13280,10744,Credit,9845.99,59705.98,2025-12-26 06:02:32.578880,ATM,Merchant_111,Transaction_13280
13281,6169,Credit,972.01,437644.66,2021-11-28 06:02:32.578884,Online,,Transaction_13281
13282,7767,Credit,1255.85,145743.1,2024-09-06 06:02:32.578888,ATM,Merchant_38,Transaction_13282
13283,8804,Credit,7663.79,255398.27,2024-08-18 06:02:32.578893,UPI,,Transaction_13283
13284,6111,Debit,438.13,391263.03,2023-07-29 06:02:32.578896,UPI,Merchant_499,Transaction_13284
13285,319,Debit,6349.12,257035.71,2023-04-25 06:02:32.578900,Branch,,Transaction_13285
13286,10738,Debit,5565.42,341537.92,2023-09-07 06:02:32.578903,ATM,Merchant_297,Transaction_13286
13287,306,Credit,8071.4,326234.9,2025-12-10 06:02:32.578906,UPI,Merchant_303,Transaction_13287
13288,4009,Credit,1975.24,422370.19,2026-04-12 06:02:32.578909,Branch,Merchant_173,Transaction_13288
13289,13158,Debit,7123.12,448112.88,2023-11-29 06:02:32.578915,Branch,Merchant_473,Transaction_13289
13290,11927,Credit,9484.77,374401.56,2023-08-15 06:02:32.578919,Branch,Merchant_369,Transaction_13290
13291,3749,Debit,5593.19,292951.37,2023-10-08 06:02:32.578922,ATM,Merchant_447,Transaction_13291
13292,7828,Credit,6084.99,418068.27,2022-08-15 06:02:32.578925,UPI,Merchant_101,Transaction_13292
13293,11226,Debit,8859.61,297885.23,2022-08-15 06:02:32.578931,Branch,Merchant_181,Transaction_13293
13294,8961,Debit,8715.54,97973.58,2026-01-01 06:02:32.578934,Online,Merchant_171,Transaction_13294
13295,1034,Credit,687.43,431198.78,2024-10-16 06:02:32.578938,Branch,Merchant_291,Transaction_13295
13296,14611,Credit,702.59,50798.18,2022-06-30 06:02:32.578942,UPI,,Transaction_13296
13297,2187,Debit,305.14,82827.4,2021-09-04 06:02:32.578946,ATM,Merchant_9,Transaction_13297
13298,12629,Credit,744.89,137925.53,2021-10-24 06:02:32.578951,UPI,Merchant_105,Transaction_13298
13299,6475,Debit,8372.19,215160.67,2022-09-18 06:02:32.578955,Branch,Merchant_153,Transaction_13299
13300,461,Debit,8788.24,414553.97,2021-06-08 06:02:32.578958,ATM,Merchant_116,Transaction_13300
13301,8740,Credit,5353.46,275705.69,2021-12-24 06:02:32.578962,ATM,Merchant_52,Transaction_13301
13302,3895,Credit,1266.74,185796.77,2021-03-10 06:02:32.578968,Online,Merchant_361,Transaction_13302
13303,6269,Credit,2006.88,271837.76,2025-01-03 06:02:32.578971,Branch,Merchant_52,Transaction_13303
13304,13353,Debit,5539.72,281550.13,2021-06-09 06:02:32.578975,ATM,Merchant_33,Transaction_13304
13305,12845,Debit,9888.17,470789.86,2020-12-13 06:02:32.578978,ATM,,Transaction_13305
13306,4774,Credit,9987.21,142412.37,2022-12-02 06:02:32.578982,ATM,,Transaction_13306
13307,3571,Debit,6344.41,289569.91,2020-11-14 06:02:32.578985,Branch,Merchant_407,Transaction_13307
13308,5288,Debit,8495.99,92038.27,2023-02-23 06:02:32.578991,Online,Merchant_317,Transaction_13308
13309,2715,Debit,4440.62,161196.34,2024-08-18 06:02:32.578994,UPI,Merchant_155,Transaction_13309
13310,8603,Debit,8321.61,467957.95,2022-06-10 06:02:32.578998,Online,Merchant_341,Transaction_13310
13311,13615,Credit,5046.48,449890.53,2021-06-26 06:02:32.579001,Branch,,Transaction_13311
13312,2978,Debit,8229.64,124872.36,2022-10-23 06:02:32.579004,Branch,Merchant_313,Transaction_13312
13313,8607,Credit,9769.8,178808.07,2023-02-03 06:02:32.579007,ATM,Merchant_103,Transaction_13313
13314,7061,Debit,4428.95,119507.35,2023-05-08 06:02:32.579010,UPI,Merchant_217,Transaction_13314
13315,5563,Debit,1381.98,266856.69,2025-06-22 06:02:32.579013,Branch,Merchant_371,Transaction_13315
13316,11312,Credit,7896.28,5073.69,2023-12-10 06:02:32.579016,UPI,Merchant_225,Transaction_13316
13317,13221,Credit,7000.63,457554.82,2023-12-27 06:02:32.579020,UPI,Merchant_41,Transaction_13317
13318,12554,Credit,9520.71,375138.27,2021-03-04 06:02:32.579023,Branch,Merchant_401,Transaction_13318
13319,8770,Credit,4323.4,407338.79,2023-12-29 06:02:32.579026,ATM,Merchant_59,Transaction_13319
13320,12095,Debit,1111.62,77645.9,2022-05-14 06:02:32.579030,Branch,Merchant_417,Transaction_13320
13321,10320,Credit,2309.75,76445.74,2022-11-29 06:02:32.579033,Branch,Merchant_140,Transaction_13321
13322,164,Credit,8583.12,252490.05,2023-06-03 06:02:32.579036,UPI,Merchant_426,Transaction_13322
13323,448,Credit,8517.69,116396.57,2024-03-07 06:02:32.579040,ATM,Merchant_335,Transaction_13323
13324,5872,Credit,202.05,125053.81,2026-04-13 06:02:32.579043,UPI,Merchant_106,Transaction_13324
13325,11770,Debit,3929.14,287126.82,2025-01-04 06:02:32.579047,Online,Merchant_489,Transaction_13325
13326,14255,Debit,923.08,279738.17,2024-05-01 06:02:32.579053,ATM,Merchant_10,Transaction_13326
13327,6639,Credit,6625.05,480659.31,2021-06-04 06:02:32.579057,Branch,Merchant_19,Transaction_13327
13328,5751,Debit,8042.87,89212.88,2022-02-16 06:02:32.579061,Branch,Merchant_77,Transaction_13328
13329,5830,Debit,8716.4,384493.74,2022-02-20 06:02:32.579064,ATM,Merchant_370,Transaction_13329
13330,11171,Debit,68.07,28259.26,2023-12-28 06:02:32.579068,UPI,,Transaction_13330
13331,8462,Debit,761.15,160914.8,2022-03-25 06:02:32.579073,Online,,Transaction_13331
13332,5546,Credit,2537.69,430487.29,2024-03-13 06:02:32.579076,UPI,Merchant_107,Transaction_13332
13333,12643,Debit,615.13,195871.18,2023-12-25 06:02:32.579080,Branch,Merchant_172,Transaction_13333
13334,5180,Credit,625.14,65750.46,2024-01-04 06:02:32.579085,ATM,Merchant_485,Transaction_13334
13335,13916,Debit,1522.7,345313.53,2026-03-19 06:02:32.579088,ATM,Merchant_306,Transaction_13335
13336,10579,Debit,1373.98,455599.38,2024-09-20 06:02:32.579092,ATM,Merchant_104,Transaction_13336
13337,13367,Credit,1112.88,177761.41,2024-12-14 06:02:32.579097,Branch,Merchant_237,Transaction_13337
13338,11926,Credit,7183.62,280094.37,2025-04-18 06:02:32.579100,Branch,Merchant_197,Transaction_13338
13339,4715,Debit,34.02,353595.05,2024-06-09 06:02:32.579104,ATM,Merchant_172,Transaction_13339
13340,14609,Credit,7672.65,151899.72,2022-05-25 06:02:32.579107,Branch,Merchant_223,Transaction_13340
13341,1949,Credit,3808.06,333148.86,2022-08-06 06:02:32.579110,Online,Merchant_160,Transaction_13341
13342,7833,Credit,1910.05,163559.0,2026-01-17 06:02:32.579113,Online,Merchant_123,Transaction_13342
13343,13067,Credit,9547.7,181269.73,2023-03-24 06:02:32.579116,Branch,Merchant_244,Transaction_13343
13344,8019,Debit,1516.37,318530.34,2026-02-07 06:02:32.579122,ATM,Merchant_85,Transaction_13344
13345,7309,Credit,4830.48,147031.55,2021-11-10 06:02:32.579125,Branch,Merchant_59,Transaction_13345
13346,10020,Debit,3410.88,13556.15,2021-08-12 06:02:32.579129,Branch,,Transaction_13346
13347,6448,Credit,4293.21,367668.77,2024-07-30 06:02:32.579132,Branch,Merchant_437,Transaction_13347
13348,3040,Credit,4515.87,94378.38,2025-02-04 06:02:32.579135,UPI,Merchant_477,Transaction_13348
13349,1919,Debit,4193.74,371145.87,2025-12-26 06:02:32.579138,Online,Merchant_453,Transaction_13349
13350,6854,Credit,2070.61,479611.54,2022-07-22 06:02:32.579142,Branch,Merchant_227,Transaction_13350
13351,5492,Credit,9151.55,69377.26,2022-12-27 06:02:32.579145,Online,,Transaction_13351
13352,13860,Debit,4286.24,376993.8,2024-01-30 06:02:32.579148,Online,Merchant_251,Transaction_13352
13353,5917,Credit,8643.37,268152.78,2024-06-11 06:02:32.579151,ATM,,Transaction_13353
13354,281,Debit,5078.88,299788.84,2020-12-27 06:02:32.579154,Branch,Merchant_360,Transaction_13354
13355,3700,Credit,3167.48,314760.83,2024-10-02 06:02:32.579157,UPI,Merchant_452,Transaction_13355
13356,13783,Debit,9708.75,261167.2,2022-05-17 06:02:32.579161,Online,Merchant_73,Transaction_13356
13357,11901,Debit,4861.67,208718.6,2023-03-16 06:02:32.579165,ATM,Merchant_17,Transaction_13357
13358,6487,Credit,8630.37,46899.51,2025-09-18 06:02:32.579168,Online,Merchant_253,Transaction_13358
13359,6167,Credit,5070.5,450901.94,2024-11-18 06:02:32.579171,ATM,Merchant_356,Transaction_13359
13360,10771,Credit,9648.15,214574.31,2025-01-13 06:02:32.579174,UPI,,Transaction_13360
13361,9150,Debit,4992.93,135245.78,2021-09-20 06:02:32.579177,Online,Merchant_257,Transaction_13361
13362,4222,Credit,5792.68,233800.51,2020-11-09 06:02:32.579183,Branch,Merchant_425,Transaction_13362
13363,4388,Credit,9881.35,336189.72,2026-03-08 06:02:32.579189,UPI,Merchant_404,Transaction_13363
13364,10933,Debit,4886.85,84666.05,2025-11-24 06:02:32.579192,Online,Merchant_5,Transaction_13364
13365,14521,Debit,8725.85,240431.93,2023-11-21 06:02:32.579197,ATM,Merchant_19,Transaction_13365
13366,1632,Debit,8698.07,222603.04,2023-12-14 06:02:32.579200,Branch,Merchant_214,Transaction_13366
13367,8969,Debit,6129.14,376025.41,2022-06-09 06:02:32.579203,Branch,,Transaction_13367
13368,11810,Debit,6549.52,434404.6,2023-03-31 06:02:32.579207,UPI,Merchant_462,Transaction_13368
13369,8528,Credit,516.18,243311.78,2022-01-09 06:02:32.579210,Branch,,Transaction_13369
13370,3192,Credit,1632.12,354617.33,2022-02-14 06:02:32.579214,UPI,Merchant_52,Transaction_13370
13371,10993,Debit,8646.65,155615.51,2024-12-12 06:02:32.579217,Online,Merchant_233,Transaction_13371
