repayment_id,loan_id,paid_amount,due_amount,payment_date,due_date,status
12691,14820,7641.23,14630.64,2023-03-28,2026-04-26,Late
12692,9944,31269.69,20115.0,2023-11-27,2026-07-02,Paid
12693,3229,47164.01,2004.57,2023-01-14,2026-07-06,Late
12694,5807,29997.52,43912.84,2021-10-15,2026-06-21,Late
12695,7425,37892.74,40094.03,2021-09-10,2026-06-14,Pending
12696,6453,42794.9,28785.96,2023-12-02,2026-07-31,Paid
12697,13083,10397.2,20197.44,2025-06-12,2026-05-20,Late
12698,11766,343.39,7308.14,2024-06-23,2026-06-09,Paid
12699,11498,7810.89,19272.44,2024-01-23,2026-06-01,Late
12700,10632,12776.39,27332.27,2022-12-12,2026-07-05,Late
12701,4994,5164.97,38464.04,2023-06-28,2026-07-27,Paid
12702,12653,42992.78,5222.45,2021-09-04,2026-05-31,Paid
12703,12523,42659.7,46151.34,2021-06-06,2026-06-08,Late
12704,3190,8292.88,19624.39,2022-07-17,2026-07-06,Paid
12705,1955,40270.97,45462.81,2023-04-30,2026-06-04,Paid
12706,3527,3461.8,33071.95,2024-03-15,2026-05-08,Paid
12707,9175,7879.97,3762.77,2022-03-19,2026-07-30,Pending
12708,7667,19789.18,643.17,2020-11-28,2026-05-17,Paid
12709,9150,40622.94,48726.15,2022-01-20,2026-06-10,Pending
12710,7605,17380.35,27511.22,2022-05-05,2026-06-28,Pending
12711,394,9248.92,5174.1,2024-07-03,2026-06-30,Late
12712,11633,25055.44,38766.54,2022-08-29,2026-07-27,Pending
12713,11576,16032.84,30961.06,2021-02-21,2026-06-11,Paid
12714,5695,49240.2,41865.37,2024-10-24,2026-07-01,Late
12715,3976,23241.86,40212.3,2022-04-13,2026-07-06,Pending
12716,7045,39247.27,11609.31,2026-03-16,2026-05-20,Paid
12717,4086,22922.56,19392.92,2022-03-29,2026-07-20,Paid
12718,3731,33559.56,22215.22,2024-08-22,2026-06-18,Late
12719,7450,31191.72,17887.8,2021-03-26,2026-04-25,Paid
12720,6603,24317.4,29814.83,2024-04-20,2026-05-17,Late
12721,972,6120.59,28907.75,2023-09-15,2026-05-02,Pending
12722,9835,46078.18,25076.51,2024-01-10,2026-07-25,Late
12723,784,19351.85,20472.55,2023-12-18,2026-07-04,Late
12724,12916,9083.13,11125.0,2024-09-01,2026-05-03,Late
12725,1634,15574.25,34077.58,2021-02-27,2026-07-19,Paid
12726,4945,48579.72,49719.37,2024-03-17,2026-05-16,Late
12727,9736,32271.49,17357.99,2022-07-25,2026-07-30,Pending
12728,4192,2306.98,30516.51,2022-05-05,2026-06-12,Paid
12729,1049,27549.55,27996.71,2025-12-27,2026-07-13,Late
12730,3333,26353.62,27542.81,2022-01-03,2026-04-29,Pending
12731,5323,36610.39,26853.56,2022-07-11,2026-07-26,Paid
12732,13824,8274.54,25718.91,2025-03-11,2026-05-09,Pending
12733,6785,13180.08,43574.44,2024-09-15,2026-05-12,Late
12734,10286,7055.94,41387.94,2021-03-17,2026-07-29,Pending
12735,10116,46213.89,48724.84,2021-11-18,2026-05-27,Paid
12736,4916,14290.79,40948.97,2025-04-30,2026-05-08,Paid
12737,4470,49941.49,10733.72,2024-12-12,2026-07-27,Late
12738,10762,31524.71,41197.2,2024-10-22,2026-07-30,Late
12739,7329,5216.74,48552.68,2021-05-13,2026-06-13,Pending
12740,12931,2982.43,21412.68,2024-03-23,2026-05-02,Late
12741,10880,17197.87,11846.84,2025-06-29,2026-05-29,Pending
12742,14197,10415.63,45500.42,2021-08-31,2026-07-17,Pending
12743,4541,46065.77,21880.15,2021-07-24,2026-06-09,Paid
12744,13176,41464.15,20849.04,2023-03-02,2026-07-28,Pending
12745,448,27149.43,2573.24,2023-01-18,2026-06-12,Pending
12746,10763,35442.25,20412.49,2021-11-19,2026-06-15,Paid
12747,9743,43823.32,23620.26,2022-10-30,2026-04-29,Late
12748,5144,5557.82,6923.29,2021-11-17,2026-07-28,Late
12749,13282,40498.38,13233.39,2024-04-19,2026-06-24,Late
12750,13394,26347.46,31127.02,2025-03-23,2026-05-31,Pending
12751,923,15558.73,7245.55,2023-02-27,2026-06-04,Pending
12752,10807,11342.55,37691.38,2025-03-10,2026-06-02,Late
12753,395,2520.4,714.21,2025-09-02,2026-05-24,Late
12754,2498,31670.81,34890.77,2021-05-30,2026-04-25,Paid
12755,10244,8497.68,16773.22,2025-03-13,2026-07-03,Pending
12756,1285,49648.72,40331.97,2025-10-28,2026-05-23,Pending
12757,14959,28048.39,11831.2,2024-11-30,2026-04-26,Late
12758,5034,6451.62,31343.71,2024-05-24,2026-06-06,Paid
12759,6574,1319.37,1226.47,2025-10-23,2026-07-18,Late
12760,13291,31183.81,5181.17,2020-11-12,2026-05-21,Late
12761,4218,23590.92,26491.28,2025-12-07,2026-07-06,Pending
12762,11272,5215.03,39043.51,2022-09-16,2026-06-29,Paid
12763,3825,25391.28,37790.89,2020-12-13,2026-05-17,Late
12764,5960,4630.12,14007.93,2026-03-12,2026-07-01,Pending
12765,6015,9266.93,1078.61,2022-07-17,2026-07-26,Paid
12766,4767,41131.9,8224.6,2022-02-07,2026-06-13,Pending
12767,7295,9816.75,48328.84,2021-07-03,2026-06-11,Late
12768,1771,27331.36,3652.66,2022-06-10,2026-05-31,Late
12769,5856,19053.8,23266.08,2021-09-12,2026-07-31,Paid
12770,10300,4633.34,42744.29,2022-10-25,2026-05-24,Pending
12771,2410,34407.66,26658.04,2023-11-25,2026-07-29,Paid
12772,4368,14411.44,33092.31,2025-03-27,2026-06-14,Late
12773,10946,19167.67,29730.05,2025-11-28,2026-06-04,Paid
12774,155,40014.01,14325.32,2022-11-24,2026-07-03,Pending
12775,563,29149.06,5065.45,2020-12-28,2026-05-09,Paid
12776,10240,45502.25,26493.57,2023-01-12,2026-05-24,Pending
12777,3553,21443.26,43979.23,2023-10-26,2026-07-01,Paid
12778,8006,32529.79,46178.95,2023-03-05,2026-05-28,Paid
12779,405,20040.32,41684.97,2025-06-30,2026-06-25,Paid
12780,13304,46653.65,15008.73,2025-01-05,2026-07-07,Pending
12781,737,23062.76,16342.96,2023-03-15,2026-05-13,Paid
12782,14121,1360.59,30385.65,2021-04-23,2026-05-15,Pending
12783,10094,1006.48,33077.23,2020-12-24,2026-06-10,Paid
12784,917,38008.92,43316.98,2025-02-14,2026-07-07,Late
12785,2240,3784.06,18956.45,2023-11-27,2026-05-11,Late
12786,782,6648.43,39131.62,2022-01-25,2026-04-28,Late
12787,10595,18770.25,5202.62,2021-09-19,2026-07-02,Pending
12788,5654,35147.61,46677.64,2021-06-26,2026-07-04,Paid
12789,13583,4785.2,19063.11,2021-02-20,2026-04-29,Late
12790,10366,31510.48,176.43,2025-06-08,2026-06-03,Late
12791,12129,39253.14,7128.94,2026-02-23,2026-05-04,Paid
12792,1408,32730.56,9863.71,2022-11-12,2026-07-24,Late
12793,5354,3098.92,16422.15,2025-03-30,2026-07-28,Pending
12794,4926,35294.46,4333.93,2026-01-09,2026-05-20,Paid
12795,1889,34.88,5686.47,2021-10-04,2026-04-25,Pending
12796,1542,27113.71,16049.03,2024-08-07,2026-06-18,Paid
12797,7864,19494.19,21620.47,2021-02-25,2026-07-18,Pending
12798,3670,2910.76,43154.32,2026-02-22,2026-07-22,Pending
12799,12701,19797.28,739.91,2022-12-01,2026-05-20,Paid
12800,12321,45652.13,33771.08,2022-05-11,2026-07-11,Paid
12801,2454,27831.76,38705.9,2025-07-08,2026-05-18,Paid
12802,7825,25824.6,28214.58,2025-01-17,2026-05-24,Pending
12803,11250,35961.18,11157.55,2021-12-08,2026-06-06,Pending
12804,9245,41136.85,39127.45,2026-04-16,2026-05-06,Paid
12805,3451,26366.02,27883.58,2022-04-22,2026-06-02,Pending
12806,12630,5127.85,42180.56,2020-12-21,2026-05-17,Paid
12807,10696,41831.59,21174.5,2025-11-29,2026-05-11,Paid
12808,5293,5493.01,3233.5,2026-04-17,2026-07-28,Pending
12809,7461,37175.0,33273.37,2022-07-17,2026-05-09,Paid
12810,3421,11653.48,37237.5,2021-08-22,2026-06-06,Late
12811,10584,14326.41,41291.93,2022-04-17,2026-06-26,Pending
12812,14749,16384.63,31483.74,2024-03-18,2026-05-23,Late
12813,12436,30976.68,35054.08,2021-11-30,2026-05-16,Late
12814,10273,10396.06,49421.21,2025-02-15,2026-07-15,Paid
12815,3630,31914.0,9033.21,2022-02-23,2026-06-11,Pending
12816,5275,29855.37,33038.53,2020-11-25,2026-07-30,Paid
12817,12694,38383.95,36973.94,2025-09-09,2026-05-10,Paid
12818,281,29172.02,16494.28,2021-02-17,2026-06-20,Paid
12819,2192,21032.35,5108.49,2020-12-04,2026-06-10,Paid
12820,4812,15449.4,8899.45,2023-12-08,2026-07-01,Paid
12821,10137,21640.1,40345.51,2025-11-12,2026-06-03,Paid
12822,1565,6637.8,48551.63,2025-10-13,2026-07-10,Pending
12823,4474,41468.28,8806.08,2024-06-16,2026-05-24,Pending
12824,3021,35213.43,40857.43,2021-10-16,2026-05-07,Late
12825,7470,16998.23,34110.48,2022-12-05,2026-07-14,Late
12826,6557,25529.16,38349.37,2025-02-22,2026-04-25,Pending
12827,1682,16351.08,3442.93,2022-12-03,2026-05-10,Late
12828,10474,21680.76,23797.99,2022-12-17,2026-05-14,Late
12829,6716,34959.28,41803.1,2024-06-30,2026-05-06,Pending
12830,5731,45881.08,26041.88,2020-12-22,2026-05-01,Paid
12831,6307,14703.13,43709.74,2022-06-27,2026-08-01,Pending
12832,6092,47560.88,39609.36,2024-03-29,2026-06-05,Paid
12833,765,41855.23,13937.48,2024-11-29,2026-06-22,Pending
12834,9278,4966.11,42360.5,2025-01-15,2026-05-11,Pending
12835,14808,33306.09,36574.89,2022-05-03,2026-04-28,Paid
12836,13567,12702.28,28918.68,2021-01-09,2026-07-24,Late
12837,9024,39773.32,13017.53,2023-09-20,2026-06-03,Paid
12838,5778,12182.47,12083.87,2024-03-17,2026-06-25,Late
12839,3581,34255.72,28724.77,2023-12-23,2026-04-29,Late
12840,11783,32276.76,6299.86,2022-12-30,2026-07-16,Pending
12841,5985,29208.11,24081.96,2023-12-24,2026-05-31,Late
12842,14215,2305.69,2686.3,2025-12-22,2026-06-03,Late
12843,5100,41850.66,7160.68,2022-05-04,2026-05-04,Late
12844,11514,29397.38,297.08,2021-06-17,2026-05-29,Late
12845,3719,35087.78,22080.94,2022-02-22,2026-06-06,Paid
12846,11307,35214.53,14324.4,2023-08-29,2026-07-04,Late
12847,10525,31675.24,2677.37,2020-11-14,2026-07-12,Paid
12848,10849,14483.06,21168.38,2023-11-10,2026-06-14,Late
12849,13793,21215.85,9561.76,2023-08-28,2026-08-02,Late
12850,4449,49439.82,31694.41,2024-04-09,2026-06-08,Pending
12851,9484,27879.63,23886.4,2021-10-22,2026-07-05,Late
12852,292,18229.95,9249.74,2024-06-03,2026-07-19,Paid
12853,9073,9363.74,47669.41,2023-02-08,2026-06-25,Pending
12854,10843,28768.49,2030.12,2025-02-28,2026-04-27,Pending
12855,370,9615.61,1492.98,2023-06-10,2026-06-14,Paid
12856,1701,32149.39,4397.94,2023-03-01,2026-06-13,Pending
12857,10289,48012.69,44061.73,2024-12-03,2026-04-25,Paid
12858,9627,49149.58,43898.37,2023-08-07,2026-07-27,Paid
12859,6035,40536.58,39069.32,2025-11-19,2026-08-01,Paid
12860,4179,4627.44,40492.54,2022-02-14,2026-07-12,Paid
12861,12227,39466.37,31034.95,2023-10-09,2026-05-06,Pending
12862,4029,39487.85,17036.1,2023-10-12,2026-07-27,Pending
12863,6903,29182.96,42731.55,2024-07-17,2026-05-22,Pending
12864,4850,46491.0,25203.82,2021-01-11,2026-06-19,Late
12865,8822,39978.52,17468.09,2021-04-27,2026-04-30,Late
12866,12335,17352.71,13451.51,2023-04-23,2026-04-29,Paid
12867,12632,23010.81,23175.36,2022-11-19,2026-06-10,Paid
12868,6695,25808.75,47217.26,2023-09-29,2026-07-10,Paid
12869,8244,46202.49,35968.57,2023-03-26,2026-05-27,Paid
12870,10657,32484.11,39547.11,2021-08-22,2026-07-05,Pending
12871,14830,10852.23,28761.85,2023-12-25,2026-05-19,Late
12872,8915,23362.76,6489.31,2025-12-12,2026-06-04,Paid
12873,3918,22126.63,36545.2,2022-12-21,2026-05-26,Paid
12874,3434,20230.16,32958.14,2025-02-02,2026-04-27,Late
12875,14113,36524.48,41462.6,2026-04-19,2026-07-08,Pending
12876,8421,35754.62,4522.04,2026-03-04,2026-05-19,Late
12877,2065,42035.07,4224.78,2025-04-23,2026-04-25,Late
12878,10450,31317.18,28445.29,2021-08-11,2026-07-29,Paid
12879,13590,24723.77,4154.47,2024-06-02,2026-06-26,Late
12880,12541,38452.04,15187.61,2023-09-08,2026-05-30,Paid
12881,14474,16939.88,45494.22,2024-12-20,2026-06-29,Paid
12882,11274,2452.81,5907.74,2024-07-24,2026-07-07,Late
12883,443,14401.31,10887.99,2024-04-19,2026-05-07,Pending
12884,3925,4863.73,13507.53,2024-03-18,2026-06-19,Pending
12885,3950,18788.11,19409.94,2022-06-26,2026-06-04,Paid
12886,2913,43735.27,49967.48,2021-02-06,2026-07-26,Paid
12887,942,10234.83,18260.31,2025-07-15,2026-07-20,Pending
12888,746,7583.99,42187.57,2022-04-03,2026-05-24,Late
12889,524,1386.31,33726.79,2026-01-22,2026-06-06,Late
12890,8306,16921.78,28736.79,2020-11-27,2026-05-13,Paid
12891,5906,14516.11,15063.64,2023-08-25,2026-06-29,Pending
12892,9660,48299.41,24001.24,2023-09-22,2026-06-01,Paid
12893,14340,531.44,38502.59,2022-05-24,2026-05-12,Pending
12894,13138,25785.1,26758.99,2022-06-03,2026-05-22,Late
12895,3134,31026.26,10966.74,2025-03-04,2026-05-28,Paid
12896,12555,13459.85,17888.72,2025-12-08,2026-05-28,Pending
12897,12211,32194.08,14797.23,2021-11-13,2026-05-03,Paid
12898,8763,9926.54,4704.56,2024-08-13,2026-07-27,Pending
12899,4692,6116.04,37085.65,2021-04-18,2026-05-18,Late
12900,8199,17905.1,16523.72,2021-10-23,2026-07-13,Pending
12901,6364,41142.26,3646.24,2025-10-31,2026-06-22,Paid
12902,6257,20418.24,9933.68,2023-02-24,2026-04-25,Paid
12903,4370,8754.44,24303.73,2023-03-17,2026-06-19,Late
12904,13663,41676.48,49443.36,2021-09-30,2026-05-29,Pending
12905,2636,7248.75,6659.26,2025-02-24,2026-06-12,Paid
12906,728,3164.62,17384.62,2021-02-15,2026-05-05,Pending
12907,5748,47416.97,9140.55,2024-01-16,2026-07-18,Paid
12908,13047,2570.99,8379.31,2025-11-30,2026-04-27,Pending
12909,3504,14981.8,1447.37,2024-08-29,2026-07-20,Pending
12910,9590,19648.98,32904.93,2021-12-28,2026-07-14,Late
12911,5516,45061.96,37802.65,2025-08-16,2026-07-10,Paid
12912,12201,35600.01,30478.34,2024-04-19,2026-07-08,Late
12913,3946,12912.55,819.19,2023-04-24,2026-04-30,Pending
12914,5985,37934.6,13414.17,2020-12-24,2026-07-31,Paid
12915,3159,9884.15,27.22,2025-01-27,2026-06-04,Paid
12916,8998,30557.44,43152.41,2025-11-28,2026-06-17,Paid
12917,14909,42094.08,27943.61,2023-07-18,2026-05-12,Late
12918,96,4713.15,29255.66,2021-08-16,2026-06-10,Pending
12919,7840,10460.14,20270.5,2024-02-28,2026-07-11,Pending
12920,9256,13560.85,13557.45,2025-07-19,2026-07-15,Paid
12921,11608,22614.57,3882.88,2023-04-16,2026-06-26,Pending
12922,3808,7193.69,41849.68,2022-02-20,2026-05-15,Paid
12923,7194,33819.33,18441.87,2024-04-04,2026-05-06,Paid
12924,8496,8702.69,31249.72,2022-09-25,2026-06-14,Paid
12925,2066,20325.39,3156.89,2023-05-29,2026-07-29,Paid
12926,417,35398.06,5822.67,2023-02-26,2026-07-22,Late
12927,12198,43347.78,42902.28,2025-11-23,2026-06-15,Paid
12928,9341,46251.63,33400.97,2026-04-17,2026-06-28,Late
12929,6016,5319.79,24355.54,2022-11-29,2026-05-26,Pending
12930,7502,30141.84,8474.47,2023-11-12,2026-07-20,Late
12931,701,29492.23,19916.56,2024-04-17,2026-07-05,Paid
12932,45,21729.04,48277.58,2020-11-06,2026-05-22,Late
12933,5937,43551.61,20268.89,2022-05-24,2026-06-20,Paid
12934,3690,29193.12,8012.34,2024-07-10,2026-05-24,Late
12935,6143,1821.44,46842.03,2021-03-31,2026-05-19,Paid
12936,3621,39884.33,47323.17,2020-11-24,2026-07-26,Late
12937,2882,42917.75,28.55,2021-07-20,2026-06-09,Late
12938,4140,47663.49,42902.62,2025-06-05,2026-05-31,Pending
12939,4395,27551.47,34556.9,2023-02-20,2026-07-10,Late
12940,9692,38211.03,22551.14,2022-04-04,2026-04-26,Paid
12941,10776,39279.74,18393.71,2021-02-04,2026-05-25,Late
12942,6581,27040.24,17677.71,2025-12-01,2026-07-01,Pending
12943,853,996.97,39515.13,2025-05-15,2026-05-01,Late
12944,12267,30985.06,11178.29,2021-11-14,2026-05-22,Late
12945,10604,10930.96,27920.94,2025-06-22,2026-07-23,Late
12946,12328,29517.47,46075.85,2025-10-19,2026-04-27,Paid
12947,5058,10027.89,39236.9,2024-06-09,2026-05-27,Pending
12948,14151,5114.39,47984.93,2026-01-14,2026-05-25,Pending
12949,11351,20795.65,38603.5,2021-10-04,2026-04-26,Paid
12950,13929,22673.01,30092.78,2022-04-10,2026-06-17,Pending
12951,1344,12930.08,6894.16,2023-04-13,2026-07-25,Late
12952,2496,45722.37,22707.76,2024-11-06,2026-06-18,Late
12953,10383,44023.99,33929.96,2023-03-19,2026-06-12,Pending
12954,454,12808.02,35708.55,2021-01-25,2026-04-29,Pending
12955,14444,1669.9,35658.99,2025-05-27,2026-07-14,Paid
12956,14788,11605.17,30731.72,2022-02-13,2026-06-06,Late
12957,13938,24762.25,36814.29,2023-10-07,2026-06-25,Paid
12958,13481,35584.91,4706.63,2025-01-30,2026-05-13,Pending
12959,5155,4031.42,9541.98,2025-10-21,2026-06-25,Late
12960,14371,4887.47,27261.56,2023-04-20,2026-04-29,Paid
12961,12708,46730.0,16643.33,2023-12-15,2026-05-09,Pending
12962,2593,8762.48,22722.04,2025-01-24,2026-07-26,Late
12963,13243,25812.61,1921.3,2024-10-10,2026-05-27,Pending
12964,11192,48146.2,6074.59,2021-06-16,2026-06-23,Pending
12965,1999,22408.21,26305.16,2023-10-04,2026-07-18,Paid
12966,9765,18728.44,47981.48,2023-01-20,2026-05-10,Pending
12967,2303,28175.23,27662.83,2024-05-16,2026-04-25,Paid
12968,2940,12193.91,48677.68,2021-02-14,2026-06-16,Paid
12969,8661,10431.37,6745.85,2024-06-01,2026-06-03,Pending
12970,10919,15855.9,9767.45,2021-01-10,2026-07-25,Pending
12971,8415,32661.44,33468.91,2025-01-11,2026-07-23,Late
12972,12825,41548.32,32345.36,2024-10-20,2026-07-22,Pending
12973,4759,2149.82,11986.33,2025-06-20,2026-05-06,Late
12974,6681,23041.82,19669.39,2021-07-13,2026-05-03,Pending
12975,6175,29023.48,28635.49,2021-10-15,2026-06-30,Paid
12976,12184,4959.56,31.4,2023-08-19,2026-07-19,Paid
12977,13290,16287.41,25187.66,2023-12-05,2026-05-09,Paid
12978,13132,45921.64,46991.08,2025-09-05,2026-05-01,Late
12979,8641,36323.38,47113.51,2026-03-05,2026-06-16,Late
12980,8652,37364.24,23205.4,2023-01-13,2026-06-17,Late
12981,3366,3238.09,12892.23,2025-06-21,2026-05-31,Pending
12982,7659,1421.42,964.54,2025-09-24,2026-06-15,Paid
12983,1552,49727.85,13634.61,2026-01-05,2026-06-01,Pending
12984,11011,17710.91,2888.14,2025-07-09,2026-07-30,Paid
12985,4822,20538.89,13591.61,2022-10-16,2026-06-11,Late
12986,11299,26816.55,10745.73,2024-02-13,2026-05-09,Pending
12987,13250,18893.05,1307.34,2021-05-14,2026-06-24,Late
12988,10653,43920.54,47307.33,2021-05-18,2026-07-30,Late
12989,5532,16873.27,49738.21,2023-04-19,2026-06-22,Late
12990,2649,8776.29,22766.05,2021-11-29,2026-07-07,Late
12991,9501,44226.76,8996.97,2024-10-15,2026-07-14,Pending
12992,10108,23150.02,15386.58,2022-05-10,2026-06-23,Paid
12993,1381,47036.88,27098.84,2023-01-06,2026-05-12,Pending
12994,11556,35341.72,25549.55,2023-07-14,2026-05-25,Late
12995,3037,37087.04,33096.29,2024-06-02,2026-04-30,Paid
12996,6620,9097.15,20064.27,2021-01-17,2026-06-07,Late
12997,3360,27720.9,13444.8,2025-01-11,2026-07-24,Paid
12998,6919,1636.72,29056.97,2021-08-23,2026-04-30,Late
12999,7520,41718.2,16209.07,2021-08-07,2026-06-19,Late
13000,7479,38386.04,32579.76,2023-08-14,2026-05-12,Late
13001,4316,37301.34,47904.55,2022-07-12,2026-04-29,Late
13002,13880,22480.81,29821.68,2021-12-29,2026-07-27,Paid
13003,6138,260.8,38201.63,2025-09-30,2026-06-12,Pending
13004,5804,16559.23,37507.16,2026-04-18,2026-06-18,Late
13005,6100,32243.72,41370.67,2022-10-29,2026-08-01,Pending
13006,7295,2925.19,37647.83,2022-08-21,2026-06-28,Paid
13007,1396,2494.08,20868.32,2021-06-14,2026-04-30,Late
13008,574,34776.33,45716.18,2023-12-10,2026-04-29,Late
13009,14586,30634.59,3070.18,2021-07-13,2026-07-04,Pending
13010,12724,126.78,36670.3,2023-02-28,2026-07-17,Paid
13011,10218,28563.61,4208.5,2024-02-03,2026-07-17,Late
13012,43,33896.65,29308.82,2023-07-01,2026-05-19,Pending
13013,112,33274.02,40774.29,2023-09-07,2026-04-25,Pending
13014,11092,25047.99,49262.47,2021-04-03,2026-06-19,Pending
13015,7539,17586.27,4887.49,2024-12-26,2026-05-07,Paid
13016,8384,20093.41,25434.69,2023-03-30,2026-07-19,Paid
13017,6613,9714.85,2699.9,2023-05-13,2026-04-30,Paid
13018,38,16377.31,30360.75,2023-03-14,2026-07-02,Pending
13019,8988,18251.73,18108.63,2025-09-28,2026-06-02,Pending
13020,582,37080.97,47108.6,2022-02-11,2026-05-11,Pending
13021,366,46610.5,23534.77,2021-09-17,2026-06-27,Late
13022,3653,49581.7,1693.14,2023-08-12,2026-07-07,Paid
13023,7334,10785.08,21625.94,2021-01-29,2026-05-10,Paid
13024,10064,11007.75,13442.67,2025-10-14,2026-07-07,Late
13025,1352,48972.75,14843.56,2026-04-09,2026-07-10,Paid
13026,10226,7321.8,39566.18,2022-09-29,2026-05-30,Pending
13027,7238,48821.64,17551.68,2022-11-22,2026-07-10,Late
13028,5368,14022.92,41753.22,2024-05-02,2026-07-10,Pending
13029,5994,46721.04,31976.07,2022-02-18,2026-07-24,Late
13030,13640,165.49,4147.62,2025-01-13,2026-05-04,Pending
13031,8291,36840.51,40021.88,2021-03-24,2026-05-18,Paid
13032,8119,48138.27,35197.55,2024-09-15,2026-06-19,Late
13033,14601,22761.79,16235.23,2021-08-19,2026-07-19,Late
13034,11983,1372.71,44210.98,2025-03-17,2026-07-10,Pending
13035,12211,23484.38,46599.02,2026-04-20,2026-07-31,Pending
13036,438,30074.39,38237.51,2025-12-31,2026-05-17,Late
13037,5003,36075.43,22885.22,2023-07-03,2026-07-08,Late
13038,13747,32695.43,36424.0,2023-09-04,2026-05-23,Paid
13039,7830,20864.63,47069.45,2025-06-02,2026-05-28,Paid
13040,11264,37181.36,26123.28,2020-11-27,2026-04-30,Late
13041,2938,48296.91,49300.33,2023-05-03,2026-05-04,Paid
13042,389,47184.11,5620.76,2023-11-09,2026-06-03,Pending
13043,2938,21398.68,44563.23,2023-06-09,2026-07-03,Paid
13044,3164,23161.64,43360.66,2021-11-10,2026-07-05,Paid
13045,11142,36414.76,21154.87,2024-04-09,2026-05-10,Paid
13046,10268,11535.13,47365.88,2024-11-06,2026-05-03,Pending
13047,10543,44580.87,30104.47,2022-12-14,2026-07-17,Paid
13048,6295,2693.95,3690.09,2023-05-08,2026-05-07,Paid
13049,4025,16386.31,8905.11,2024-10-10,2026-07-09,Late
13050,9428,32978.62,44441.66,2021-04-18,2026-07-02,Pending
13051,13008,28057.47,49338.71,2026-03-02,2026-06-11,Late
13052,7134,32947.53,975.61,2022-03-29,2026-06-30,Pending
13053,7718,47086.65,16557.4,2020-12-31,2026-05-09,Late
13054,8418,25570.24,25990.49,2022-10-16,2026-06-03,Paid
13055,13808,16464.1,2116.35,2021-09-20,2026-07-28,Pending
13056,3838,26532.89,17599.91,2024-07-22,2026-05-10,Late
13057,6133,7262.76,41365.31,2024-10-16,2026-05-16,Paid
13058,5290,5577.0,20266.1,2021-07-27,2026-07-16,Pending
13059,3007,20481.91,6737.62,2022-01-05,2026-07-05,Paid
13060,9799,38740.43,4816.69,2021-11-06,2026-06-06,Pending
13061,2980,46656.96,3704.11,2022-01-04,2026-07-19,Late
13062,10938,1340.56,18109.2,2021-04-21,2026-05-29,Pending
13063,10681,12359.78,19474.41,2025-03-21,2026-07-11,Pending
13064,14453,21099.66,34851.05,2023-11-26,2026-05-06,Late
13065,13314,4845.37,10278.37,2025-12-26,2026-05-19,Paid
13066,11738,18573.66,4274.51,2025-08-08,2026-06-12,Paid
13067,3285,20403.09,32390.96,2023-04-13,2026-07-13,Paid
13068,7605,8910.14,13221.52,2024-01-25,2026-07-09,Late
13069,6980,14968.8,43756.99,2021-12-02,2026-07-15,Late
13070,3263,3327.46,16250.95,2023-02-16,2026-07-16,Pending
