account_id,customer_id,branch_id,account_type,account_status,balance,opened_date,closed_date
11929,12842,13,Savings,Closed,317232.2,2023-11-14,2025-09-12
11930,9842,72,Savings,Inactive,469892.32,2025-11-16,2025-10-19
11931,4647,83,Current,Closed,487535.08,2023-12-06,2026-04-03
11932,1207,31,Salary,Active,162838.98,2025-10-10,2026-03-18
11933,2525,12,Current,Inactive,222935.89,2022-03-31,2026-03-22
11934,2044,26,Savings,Closed,382986.08,2024-05-09,2026-01-20
11935,717,28,Savings,Active,54614.86,2021-02-09,2026-01-26
11936,2697,34,Salary,Inactive,437514.46,2023-12-06,2025-12-21
11937,4458,20,Current,Inactive,340235.93,2025-09-03,2025-04-08
11938,2998,71,Current,Closed,258742.79,2022-02-28,2025-08-18
11939,6791,58,Salary,Active,411660.26,2024-05-11,2026-01-17
11940,2470,10,Current,Inactive,424158.31,2021-10-20,2026-02-01
11941,2849,15,Current,Inactive,180773.71,2022-01-04,2026-03-18
11942,14660,21,Current,Active,380840.53,2024-12-06,
11943,2406,93,Current,Active,165315.55,2023-08-21,2025-04-04
11944,11674,73,Salary,Inactive,400748.96,2023-07-16,2025-04-12
11945,10129,64,Savings,Closed,342888.96,2025-02-27,2024-12-15
11946,8478,100,Salary,Active,174603.46,2021-07-31,2026-04-23
11947,823,23,Savings,Active,409087.92,2022-10-01,2026-01-23
11948,9500,19,Savings,Inactive,300457.21,2022-12-14,2025-04-11
11949,4402,47,Salary,Inactive,107221.22,2023-02-02,2025-01-11
11950,1236,39,Salary,Inactive,270757.69,2023-02-21,2026-04-17
11951,7471,1,Current,Closed,10151.73,2025-09-15,2025-11-29
11952,7334,50,Savings,Active,29174.81,2022-05-04,2025-02-12
11953,3647,5,Current,Inactive,170081.07,2021-03-21,
11954,359,59,Savings,Closed,462140.76,2021-07-24,2025-12-17
11955,6958,58,Salary,Closed,83637.78,2022-10-27,2025-06-05
11956,12283,56,Salary,Closed,383362.88,2023-12-31,
11957,7972,11,Current,Inactive,430395.69,2024-02-19,2026-03-10
11958,1941,25,Current,Active,457940.99,2021-01-19,2025-04-09
11959,11828,17,Current,Closed,302333.88,2024-09-06,
11960,266,36,Current,Active,495355.76,2024-11-29,2026-01-08
11961,4888,71,Salary,Closed,256053.99,2024-10-27,2025-08-25
11962,9759,28,Salary,Closed,272918.35,2021-06-27,2025-06-07
11963,11851,86,Savings,Active,219568.77,2022-09-22,
11964,12154,92,Savings,Closed,174899.2,2023-01-09,2025-05-06
11965,14929,13,Savings,Closed,228477.18,2025-03-20,2025-08-20
11966,13148,99,Salary,Inactive,3109.49,2023-12-02,2025-01-06
11967,2139,6,Savings,Closed,136041.73,2020-12-24,2025-05-19
11968,7283,16,Salary,Active,339929.45,2021-06-16,2025-08-01
11969,9405,63,Savings,Active,55194.62,2023-10-31,
11970,3494,97,Current,Closed,145342.82,2025-05-07,2025-06-12
11971,13452,39,Salary,Active,305171.74,2021-12-25,
11972,2802,24,Savings,Closed,311389.29,2021-09-10,2025-12-19
11973,4636,60,Salary,Inactive,389368.58,2023-11-20,2025-09-26
11974,7267,11,Savings,Active,346377.53,2021-04-22,2026-02-27
11975,14659,40,Salary,Inactive,495464.47,2022-10-16,2025-05-28
11976,9746,83,Salary,Inactive,406586.49,2024-09-07,2026-02-09
11977,14792,53,Salary,Inactive,250231.1,2020-12-17,2025-12-04
11978,12258,89,Salary,Active,429350.12,2020-11-08,2025-09-18
11979,3288,95,Current,Active,495235.29,2024-08-13,2025-01-25
11980,3964,41,Savings,Inactive,71863.8,2021-09-11,2025-07-16
11981,12595,89,Salary,Inactive,320598.21,2022-04-09,2025-10-01
11982,9188,57,Savings,Closed,136525.71,2026-01-28,
11983,7256,10,Salary,Inactive,393429.47,2021-08-25,2025-07-08
11984,4301,82,Salary,Closed,420119.94,2021-07-09,2025-06-10
11985,563,31,Savings,Active,72450.92,2024-08-22,
11986,981,65,Savings,Inactive,216352.44,2022-01-29,2026-04-09
11987,2761,50,Current,Inactive,376027.16,2021-04-25,2025-04-10
11988,9308,15,Savings,Active,458157.27,2025-11-10,2026-04-05
11989,11169,52,Current,Inactive,290756.43,2023-12-04,2026-04-11
11990,9438,3,Savings,Closed,206529.14,2021-04-19,2025-06-19
11991,10010,52,Current,Inactive,206496.49,2025-10-29,
11992,108,14,Salary,Active,163117.38,2022-02-12,2025-07-28
11993,6858,7,Salary,Closed,479057.42,2024-06-05,2026-03-18
11994,7178,77,Savings,Closed,372995.84,2022-12-08,2025-06-30
11995,131,38,Salary,Active,386819.09,2022-12-12,2025-08-23
11996,14231,15,Salary,Closed,386210.67,2022-11-18,
11997,13113,19,Savings,Closed,483396.18,2024-06-04,2025-09-04
11998,12026,90,Current,Closed,260767.75,2024-08-25,2026-03-05
11999,9278,41,Salary,Closed,361719.57,2021-07-21,2026-02-25
12000,4153,19,Salary,Closed,279827.26,2022-11-02,2026-02-26
12001,13913,19,Current,Active,238637.3,2023-10-14,
12002,2543,55,Savings,Active,455880.56,2022-04-11,2025-03-04
12003,1994,23,Salary,Closed,470877.57,2024-01-16,2025-01-16
12004,2944,97,Salary,Inactive,243495.4,2023-01-26,2025-08-11
12005,3630,5,Current,Inactive,255362.43,2026-01-21,2025-03-04
12006,5589,97,Salary,Inactive,29169.41,2024-12-11,2025-04-19
12007,677,12,Savings,Active,434274.62,2022-08-31,
12008,349,96,Current,Active,121212.44,2022-03-02,2025-06-16
12009,2670,50,Savings,Inactive,475194.4,2023-11-08,
12010,3978,63,Current,Active,111630.86,2025-12-29,2025-10-03
12011,3577,60,Salary,Closed,193129.4,2024-10-08,2025-02-15
12012,7210,95,Savings,Inactive,286903.31,2022-03-11,2026-02-20
12013,6279,18,Salary,Closed,238566.69,2024-09-10,
12014,7740,83,Salary,Active,352135.57,2022-08-09,2026-02-15
12015,4972,81,Savings,Active,432477.52,2021-09-27,2025-12-22
12016,5033,33,Current,Inactive,291879.89,2024-01-03,2025-03-30
12017,13922,83,Current,Closed,332653.67,2022-06-16,2025-06-10
12018,5478,40,Salary,Inactive,358048.24,2024-09-29,2025-05-26
12019,77,61,Salary,Inactive,279523.85,2025-06-24,2025-01-20
12020,14950,19,Current,Inactive,371212.14,2021-03-23,2025-03-07
12021,490,53,Current,Active,133504.7,2025-10-25,2025-07-25
12022,11597,25,Savings,Inactive,477141.78,2024-07-06,
12023,11973,17,Current,Inactive,487148.09,2021-12-06,2025-09-10
12024,5223,93,Current,Closed,250718.43,2025-12-13,2025-05-03
12025,14305,78,Salary,Closed,271622.19,2021-02-14,2025-04-06
12026,11516,15,Savings,Active,29006.95,2025-11-10,
12027,1359,44,Salary,Active,321560.03,2021-01-25,2025-03-14
12028,10402,48,Current,Inactive,255238.43,2021-11-06,2025-08-08
12029,14864,46,Salary,Active,318404.46,2023-07-08,2025-08-10
12030,7891,7,Savings,Inactive,45382.1,2024-08-24,2025-01-04
12031,3507,73,Current,Inactive,168463.19,2025-09-16,2025-06-03
12032,8395,41,Salary,Closed,397786.1,2023-11-16,2025-02-23
12033,11718,34,Savings,Closed,185964.96,2023-02-02,2025-05-05
12034,8091,4,Salary,Closed,381714.09,2024-04-07,2024-12-13
12035,10291,34,Savings,Closed,130471.37,2022-06-13,2025-06-23
12036,5729,83,Salary,Active,425990.26,2025-03-27,2025-03-29
12037,13715,94,Salary,Active,24918.7,2021-11-19,2025-05-13
12038,11883,51,Current,Active,215906.44,2025-04-05,2025-06-13
12039,1265,92,Current,Active,253115.05,2023-07-19,2025-05-07
12040,8785,30,Current,Closed,454338.01,2025-04-28,2026-04-13
12041,9250,90,Current,Inactive,403761.01,2023-05-27,2025-04-29
12042,6978,29,Current,Inactive,358791.13,2025-06-17,2025-09-01
12043,2439,1,Current,Active,209107.59,2023-10-26,2026-02-21
12044,13809,71,Current,Inactive,408971.57,2022-11-27,2025-07-27
12045,6168,85,Savings,Closed,455498.36,2023-06-28,2025-04-28
12046,8137,59,Savings,Active,267113.53,2024-12-01,2025-01-12
12047,949,51,Current,Closed,16058.47,2025-03-04,2025-08-13
12048,6885,18,Salary,Inactive,80377.7,2023-07-13,2025-03-17
12049,1553,22,Savings,Closed,395820.65,2022-10-25,2025-11-24
12050,12545,89,Savings,Inactive,408836.84,2024-10-02,2025-09-19
12051,13082,92,Savings,Closed,203219.97,2022-08-06,2025-06-24
12052,7929,2,Savings,Active,270435.35,2023-10-29,2025-05-14
12053,10509,11,Current,Inactive,264236.6,2025-05-12,2025-08-05
12054,1209,94,Savings,Closed,77032.69,2024-03-03,2025-08-04
12055,14123,88,Salary,Closed,9771.71,2024-07-03,
12056,6443,89,Savings,Inactive,399270.09,2023-10-30,2026-04-14
12057,7570,88,Salary,Closed,309335.21,2024-11-21,
12058,5016,40,Savings,Active,175221.5,2022-05-07,2025-12-31
12059,4390,34,Salary,Active,130752.65,2021-04-01,2024-12-10
12060,2350,3,Salary,Closed,387316.24,2025-02-11,2026-04-01
12061,6058,6,Salary,Closed,255357.25,2022-04-21,2025-06-06
12062,7884,41,Savings,Closed,344151.24,2021-09-21,2026-04-06
12063,10821,68,Current,Active,442014.04,2026-01-07,2025-06-26
12064,9270,63,Salary,Inactive,36064.31,2021-06-14,2026-01-26
12065,3821,79,Savings,Inactive,399943.32,2021-10-06,
12066,6630,63,Current,Active,64769.32,2023-09-03,2026-02-12
12067,8225,76,Salary,Active,200384.11,2025-05-01,2026-03-27
12068,5302,74,Current,Inactive,86218.43,2025-03-02,2026-03-30
12069,2730,31,Salary,Closed,392214.31,2021-06-06,2025-11-28
12070,13018,21,Current,Closed,473335.18,2022-07-24,2025-12-30
12071,5887,66,Salary,Closed,242237.27,2024-06-16,2025-10-19
12072,6963,41,Savings,Closed,379491.6,2025-11-14,
12073,6978,90,Salary,Active,265702.18,2021-08-05,
12074,2373,66,Current,Inactive,250203.76,2021-10-13,2025-01-02
12075,5306,38,Savings,Inactive,379526.74,2025-11-10,2025-08-14
12076,2635,63,Current,Closed,265561.87,2026-02-06,2025-04-23
12077,5720,27,Savings,Closed,98054.61,2021-03-27,2025-03-24
12078,10058,4,Savings,Closed,3073.59,2025-08-29,2025-03-04
12079,3792,32,Current,Active,467499.0,2024-11-04,
12080,6386,70,Salary,Inactive,286490.98,2022-06-24,2025-07-30
12081,6973,21,Current,Active,399045.43,2021-04-14,2025-02-19
12082,11816,52,Salary,Closed,166243.11,2025-05-19,2026-02-25
12083,10299,30,Current,Closed,116519.59,2021-04-25,2025-03-26
12084,8648,9,Salary,Active,138746.6,2022-02-03,2025-05-31
12085,10182,78,Savings,Active,22454.41,2024-01-25,2025-10-22
12086,1372,12,Salary,Closed,270328.65,2022-12-21,2026-04-04
12087,4325,33,Savings,Active,335999.23,2021-11-13,2025-03-22
12088,7260,94,Savings,Inactive,293619.76,2022-12-31,2026-03-06
12089,4997,9,Savings,Closed,352612.46,2025-10-19,2025-09-13
12090,1149,2,Salary,Inactive,332197.88,2021-01-05,2026-02-07
12091,1916,32,Current,Active,473329.1,2022-07-25,2025-11-28
12092,14733,36,Salary,Closed,286011.51,2026-03-12,2025-11-11
12093,8468,23,Current,Inactive,440696.89,2026-01-28,2025-03-15
12094,177,19,Savings,Active,249938.28,2023-01-16,2026-01-07
12095,4459,100,Savings,Active,260206.52,2021-02-06,2025-11-26
12096,6873,13,Current,Active,355545.14,2024-05-28,
12097,11678,9,Current,Closed,90888.53,2024-10-23,2025-01-24
12098,395,8,Current,Closed,334935.74,2024-08-18,2025-03-25
12099,4774,47,Salary,Closed,119094.34,2020-11-23,2026-03-06
12100,1186,7,Current,Inactive,132120.65,2021-03-08,2026-02-17
12101,1991,83,Savings,Active,132173.0,2021-11-29,2024-12-29
12102,7096,80,Savings,Closed,188187.75,2023-11-29,2026-01-02
12103,9626,14,Salary,Closed,347985.79,2025-02-26,2025-11-03
12104,12853,7,Salary,Active,148565.88,2020-12-04,
12105,10778,97,Current,Closed,157753.25,2022-02-18,2025-05-22
12106,9764,57,Salary,Closed,310490.34,2025-03-26,
12107,7047,6,Savings,Closed,311540.46,2024-11-10,2026-03-25
12108,13033,34,Salary,Inactive,245251.09,2024-07-09,
12109,3823,70,Savings,Active,275728.68,2025-07-20,
12110,9591,83,Salary,Active,148295.6,2023-02-07,2024-12-24
12111,10733,10,Current,Closed,151424.64,2025-09-03,2025-04-30
12112,9666,90,Savings,Inactive,108504.02,2021-04-18,2025-12-09
12113,14579,53,Savings,Closed,492238.75,2020-12-26,2025-03-30
12114,13929,59,Salary,Closed,247466.52,2020-11-11,2025-07-08
12115,11778,30,Current,Closed,287990.32,2022-09-17,2025-03-07
12116,7292,89,Salary,Active,380383.14,2025-11-05,2026-03-02
12117,9497,18,Salary,Inactive,397512.65,2021-05-27,2025-08-12
12118,8269,59,Current,Inactive,252904.16,2024-12-10,2025-01-14
12119,10328,77,Current,Closed,385190.03,2021-02-20,
12120,4480,46,Savings,Active,188914.31,2022-04-29,2026-03-06
12121,6648,9,Current,Closed,206452.17,2026-03-08,2025-11-05
12122,8372,34,Salary,Active,334555.18,2023-05-17,2025-12-02
12123,13258,47,Savings,Closed,393125.02,2024-02-07,2025-10-06
12124,5627,14,Savings,Closed,267599.95,2022-11-06,2025-01-20
12125,8496,2,Savings,Inactive,283702.68,2020-11-27,2026-03-16
12126,5918,78,Salary,Closed,357968.45,2025-03-13,2026-04-12
12127,2874,98,Current,Closed,326698.39,2022-11-19,2025-06-09
12128,14576,21,Salary,Inactive,159658.63,2020-11-16,2025-07-26
12129,7160,22,Salary,Closed,233766.89,2022-05-24,2025-06-19
12130,9429,52,Savings,Active,47469.19,2022-08-09,
12131,2340,56,Savings,Closed,476053.94,2021-08-28,2026-04-21
12132,13885,92,Savings,Inactive,210410.35,2023-06-15,2025-09-22
12133,2107,88,Current,Closed,229445.11,2023-06-05,2025-08-29
12134,2869,43,Current,Inactive,243411.75,2021-11-28,
12135,3853,83,Savings,Inactive,366737.7,2023-01-21,2025-11-11
12136,14056,10,Current,Closed,394667.15,2025-11-15,2024-12-14
12137,8496,72,Salary,Active,436870.28,2024-05-14,2025-10-30
12138,6030,95,Current,Closed,144047.9,2021-09-02,2025-09-03
12139,12229,19,Salary,Active,346318.25,2021-06-12,2025-02-11
12140,6624,55,Salary,Inactive,394789.19,2021-03-30,2025-02-14
12141,2054,73,Savings,Active,325172.73,2025-12-31,2026-04-15
12142,166,97,Current,Inactive,202992.6,2023-01-15,2025-10-20
12143,2298,97,Savings,Active,284220.37,2023-10-23,2025-02-28
12144,12447,63,Salary,Inactive,131462.86,2025-06-24,2025-07-24
12145,2295,47,Salary,Inactive,306355.99,2020-11-26,2025-10-17
12146,12389,54,Salary,Inactive,69935.68,2021-08-01,2025-05-03
12147,4394,94,Current,Closed,20439.3,2025-02-04,2025-03-17
12148,8728,84,Current,Inactive,369383.81,2024-10-23,2025-04-04
12149,14382,11,Savings,Inactive,262264.39,2024-01-04,2026-03-07
12150,11922,95,Current,Closed,133562.06,2024-09-20,2026-01-11
12151,7959,59,Salary,Inactive,156786.14,2021-04-06,
12152,927,27,Current,Inactive,81458.1,2023-05-26,2025-01-23
12153,7430,36,Current,Closed,27317.84,2023-08-26,2024-12-14
12154,12526,100,Savings,Closed,398354.71,2021-02-08,
12155,2518,5,Current,Inactive,255602.09,2021-03-06,2025-03-28
12156,4691,37,Savings,Inactive,358697.23,2024-07-28,2026-04-10
12157,5636,24,Salary,Active,59970.14,2023-04-11,2025-03-06
12158,7139,76,Current,Closed,394623.76,2025-06-24,2025-04-29
12159,7896,32,Current,Active,146328.06,2023-11-14,2026-01-30
12160,14160,92,Savings,Inactive,350948.67,2024-06-20,
12161,3374,47,Current,Active,67188.36,2023-07-09,2026-01-06
12162,8109,71,Salary,Inactive,221625.75,2026-04-01,
12163,4413,28,Current,Closed,26593.63,2023-06-22,2025-02-20
12164,1544,56,Salary,Inactive,179321.19,2024-02-21,
12165,8630,14,Savings,Active,395447.38,2023-05-21,
12166,9779,46,Savings,Active,457996.29,2025-02-04,2025-09-07
12167,104,77,Current,Inactive,490722.95,2022-01-12,2025-11-22
12168,13112,41,Current,Closed,55976.49,2025-11-02,2025-06-22
12169,6720,84,Current,Inactive,463948.92,2023-04-23,2025-06-20
12170,1656,38,Savings,Closed,18242.02,2021-04-18,2025-06-22
12171,5753,84,Salary,Inactive,112269.22,2021-01-12,
12172,2250,90,Savings,Closed,299110.84,2025-02-13,2025-08-22
12173,13345,4,Salary,Active,15337.72,2023-11-10,
12174,13553,71,Savings,Closed,431315.09,2024-05-09,2024-12-25
12175,1953,33,Salary,Inactive,98729.11,2025-04-11,2025-04-09
12176,9699,75,Salary,Active,213647.14,2021-06-07,2026-02-28
12177,1468,17,Savings,Inactive,66044.96,2021-08-31,2025-02-20
12178,7121,98,Savings,Closed,123413.24,2024-09-24,2025-11-16
12179,12058,40,Current,Closed,157033.33,2022-08-02,2025-04-07
12180,50,47,Current,Inactive,325664.68,2021-09-26,2025-11-10
12181,4522,32,Salary,Active,483549.56,2023-03-14,2025-05-08
12182,13026,99,Salary,Inactive,88196.57,2022-02-06,
12183,10636,28,Salary,Closed,478522.61,2022-07-12,2025-04-05
12184,13179,42,Current,Inactive,217140.01,2022-02-23,2025-09-29
12185,12751,23,Savings,Inactive,266088.17,2023-02-05,2025-09-06
12186,13804,21,Savings,Closed,225769.37,2023-06-12,2025-02-23
12187,12056,90,Savings,Inactive,143518.28,2025-11-05,2025-06-08
12188,10041,48,Current,Closed,134363.23,2024-08-30,2025-08-11
12189,610,69,Savings,Closed,179908.85,2023-02-02,2025-08-07
12190,4622,2,Current,Inactive,270302.53,2021-06-05,2025-12-17
12191,7591,81,Savings,Active,355221.57,2023-05-01,2025-06-22
12192,1266,99,Current,Inactive,86984.33,2021-12-11,2025-06-22
12193,3825,37,Current,Inactive,455448.52,2021-10-05,2025-07-31
12194,8890,39,Salary,Active,6447.97,2024-11-23,2025-07-15
12195,12640,52,Salary,Inactive,298124.14,2025-10-25,2026-03-26
12196,11581,14,Current,Closed,87338.24,2025-09-06,2025-12-09
12197,4188,77,Savings,Closed,325066.88,2024-05-07,2025-11-11
12198,1,77,Current,Inactive,441462.0,2023-04-27,2024-12-17
12199,1206,22,Current,Inactive,436047.88,2023-09-27,
12200,1165,80,Savings,Inactive,252384.92,2025-10-31,2025-12-30
12201,9140,17,Current,Closed,318669.61,2023-02-17,2025-01-20
12202,12697,77,Current,Inactive,115294.75,2020-11-06,2026-01-25
12203,5876,58,Current,Inactive,476845.58,2025-05-02,2025-05-06
12204,3563,72,Savings,Inactive,364825.54,2025-08-28,2024-12-28
12205,11843,2,Current,Inactive,258538.15,2022-08-19,2025-04-09
12206,8790,84,Current,Active,112205.76,2021-12-26,2025-06-19
12207,9121,17,Salary,Active,347619.48,2021-02-11,2025-05-02
12208,11994,10,Current,Inactive,422039.6,2023-09-13,2025-12-14
12209,7186,79,Current,Active,490293.03,2021-04-22,
12210,6463,27,Salary,Active,309169.15,2023-07-11,2025-05-09
12211,12178,29,Current,Closed,283600.52,2021-04-13,2026-01-18
12212,6080,82,Current,Inactive,353279.32,2022-06-04,2025-05-16
12213,556,36,Current,Inactive,175199.62,2025-06-28,
12214,11883,88,Current,Closed,25511.76,2023-05-17,
12215,8220,88,Current,Active,371235.84,2024-02-03,2025-04-06
12216,5725,82,Savings,Inactive,120685.19,2021-06-30,
12217,2298,86,Savings,Inactive,151259.61,2025-05-11,2025-06-21
12218,5882,32,Savings,Active,111704.17,2022-05-13,2025-10-15
12219,5018,1,Salary,Inactive,400898.45,2024-06-11,2025-03-01
12220,21,67,Savings,Closed,261176.61,2024-11-26,2025-08-31
12221,11915,54,Savings,Closed,257332.67,2021-01-19,2025-01-15
12222,2681,100,Current,Closed,455163.46,2021-09-25,2025-08-11
12223,10698,55,Savings,Active,342123.7,2024-07-19,
12224,14644,32,Salary,Active,35546.62,2024-06-06,2025-06-14
12225,9883,70,Savings,Closed,319205.93,2021-03-02,2025-05-14
12226,12833,98,Current,Active,495327.66,2020-11-12,2025-06-10
12227,7095,77,Current,Inactive,205242.85,2024-02-06,2025-12-04
12228,2076,75,Salary,Closed,56052.66,2022-06-16,2025-05-15
12229,5589,81,Current,Inactive,309366.51,2025-02-08,2025-08-11
12230,14896,10,Savings,Active,337976.79,2023-10-07,2025-01-06
12231,9471,37,Salary,Closed,305238.25,2024-11-19,2025-01-08
12232,6669,48,Savings,Active,110228.01,2022-04-29,
12233,4026,23,Current,Closed,411830.05,2025-09-30,2025-04-16
12234,10407,32,Savings,Closed,331028.37,2021-05-16,2025-04-19
12235,10022,15,Current,Closed,422482.32,2025-07-28,2025-12-23
12236,9884,43,Current,Inactive,251721.39,2025-07-25,2025-10-24
12237,11004,78,Salary,Closed,287681.04,2024-01-03,2026-03-16
12238,5992,51,Savings,Active,238113.11,2021-04-03,2025-01-21
12239,11599,1,Salary,Closed,202407.43,2025-07-08,2025-01-29
12240,7648,60,Salary,Active,226653.76,2021-03-18,
12241,7217,29,Savings,Closed,432610.0,2024-02-07,2025-11-03
12242,4339,95,Savings,Active,28846.37,2021-08-17,2025-04-25
12243,8845,48,Salary,Inactive,51128.32,2024-04-20,2025-08-14
12244,7062,54,Savings,Active,337544.02,2024-08-29,2025-09-28
12245,2971,94,Savings,Closed,490089.68,2021-05-19,2025-02-17
12246,11241,8,Current,Active,345938.98,2025-11-27,2026-01-31
12247,1023,29,Current,Inactive,84609.72,2025-07-19,2026-03-25
12248,2744,35,Salary,Inactive,246441.02,2026-03-02,2025-12-11
12249,3547,89,Salary,Active,232235.0,2024-06-19,2025-06-04
12250,5582,74,Salary,Closed,53245.97,2024-12-24,2025-10-04
12251,3752,42,Salary,Inactive,308083.9,2022-11-30,
12252,12170,42,Salary,Inactive,91040.06,2021-01-15,2025-04-17
12253,12823,49,Savings,Inactive,19316.77,2021-07-31,2025-10-10
12254,12419,80,Salary,Active,455802.14,2025-02-05,2025-05-31
12255,11519,54,Savings,Inactive,487197.37,2026-04-18,2025-04-28
12256,10794,99,Salary,Inactive,2913.56,2023-09-17,2026-04-15
12257,13085,60,Savings,Inactive,104937.93,2025-01-19,2025-05-22
12258,14447,14,Salary,Closed,330340.85,2023-06-08,2025-09-15
12259,14966,60,Savings,Active,29895.67,2022-02-12,2026-03-18
12260,12227,26,Savings,Inactive,57113.65,2024-03-08,2025-04-22
12261,4806,75,Salary,Inactive,35298.91,2024-03-30,
12262,10253,94,Savings,Closed,303656.51,2022-02-18,
12263,11532,62,Current,Active,156171.96,2025-07-02,2025-08-01
12264,8854,48,Savings,Inactive,51780.82,2024-04-25,2025-11-19
12265,313,9,Salary,Active,9579.24,2025-01-28,
12266,7252,47,Current,Inactive,51981.3,2020-12-17,2025-04-09
12267,10205,37,Salary,Inactive,471997.31,2024-02-14,2025-08-20
12268,11494,52,Salary,Active,165540.59,2023-10-25,2026-01-26
12269,8914,96,Current,Active,461670.05,2025-06-16,2025-04-26
